context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,frozen_sequence_fm,recall,0.5015072218344607,0.09489118675331396,0.4243698970874861,0.5760997903607663,15,5,0
1hop,frozen_sequence_fm,normalized_ap,0.013632779840433042,0.002627359706369113,0.0118836895424247,0.016164382308062802,15,5,0
1hop,sequence_kmer,auprc,0.07434590134245918,0.004599208488485932,0.07066020583326355,0.07813504496886019,15,5,0
1hop,sequence_kmer,auroc,0.5221296833673336,0.01180451568355212,0.5131895420041326,0.5325201816606452,15,5,0
1hop,sequence_kmer,balanced_accuracy,0.5073300424630836,0.00960082408135709,0.4993453570692992,0.5153147278568678,15,5,0
1hop,sequence_kmer,f1,0.12118861612908746,0.0075738492801409475,0.11509271226004397,0.12775649614036505,15,5,0
1hop,sequence_kmer,precision,0.06665727528851012,0.004207240314468773,0.06316718723841558,0.0701473633386047,15,5,0
1hop,sequence_kmer,recall,0.7363039969425674,0.22184674704133592,0.5414127795358253,0.9175000394797098,15,5,0
1hop,sequence_kmer,normalized_ap,0.009971804796303442,0.002898122992048351,0.00733775637371216,0.012125635702564082,15,5,0
strict,coordinate,auprc,0.0768212522034846,0.003766275636118533,0.07396329272313514,0.08006997695837252,15,5,0
strict,coordinate,auroc,0.5299710145922641,0.00825830893402833,0.5246459229763979,0.5378353064695088,15,5,0
strict,coordinate,balanced_accuracy,0.5150189917345328,0.003474480868912746,0.5122558285808002,0.5180910296218296,15,5,0
strict,coordinate,f1,0.1223539172651734,0.006184664105727567,0.11740182525313073,0.12804299188573653,15,5,0
strict,coordinate,precision,0.06820084745754104,0.004911369943093436,0.06426043374384995,0.07216326324750355,15,5,0
strict,coordinate,recall,0.6315430223875832,0.13679589456622365,0.518858099948671,0.7453287951292938,15,5,0
strict,coordinate,normalized_ap,0.0126190097871765,0.0010520479598463536,0.011896519837327158,0.013640601688399975,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.07691846600855635,0.00532803306710006,0.07271300509060943,0.08146332864185446,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5281127510020391,0.005321427336946265,0.5242541008886579,0.5324956919965935,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.5140844268037542,0.005787874386245928,0.5097999196341989,0.5180791290254053,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.120110620350945,0.007827987332621198,0.11441158629734165,0.12696988071366794,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.07045432612873653,0.00786823454872002,0.06526600756968888,0.07677546731510784,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.5607914575117869,0.254766170745618,0.369256142773017,0.7392002852080063,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.012728861383630075,0.0022257954403136723,0.010812620056762125,0.014298263062278655,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.07809370987043117,0.005997413926223306,0.07362297093905101,0.08373997672728839,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.5340032122677815,0.003332666993464957,0.5312434357327344,0.5367629888028287,15,5,0
