closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,6898,0.0674108437228182,0.08826184551236503,0.5425719868487253,0.0223581859698887
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6898,0.0674108437228182,0.08697371887535234,0.5392915227096842,0.020976948982151477
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,5632,0.04794034090909091,0.05639974465438851,0.5315612609999033,0.008885371483311465
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5632,0.04794034090909091,0.05694568590972994,0.5301880862585824,0.009458803253188925
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,6045,0.05773366418527709,0.06177856476334509,0.5227405347541934,0.0042927359540767315
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6045,0.05773366418527709,0.062273136729494555,0.5264092229805866,0.004817610872506071
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,6898,0.0674108437228182,0.08826184551236503,0.5425719868487253,0.0223581859698887
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6898,0.0674108437228182,0.08911716338290301,0.5476252321280227,0.02327532924222991
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,5632,0.04794034090909091,0.05639974465438851,0.5315612609999033,0.008885371483311465
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5632,0.04794034090909091,0.058337323844447495,0.5396642352908672,0.010920516205133957
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,6045,0.05773366418527709,0.06177856476334509,0.5227405347541934,0.0042927359540767315
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6045,0.05773366418527709,0.06421284730133797,0.5217993424229741,0.00687616958156391
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,6898,0.0674108437228182,0.08826184551236503,0.5425719868487253,0.0223581859698887
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6898,0.0674108437228182,0.08677713735823647,0.5329488908835323,0.020766157857471663
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,5632,0.04794034090909091,0.05639974465438851,0.5315612609999033,0.008885371483311465
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5632,0.04794034090909091,0.05736904013095413,0.537144445825908,0.00990347519909244
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,6045,0.05773366418527709,0.06177856476334509,0.5227405347541934,0.0042927359540767315
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6045,0.05773366418527709,0.06241067767862546,0.5260510567914748,0.004963579102403598
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm,6898,0.0674108437228182,0.08826184551236503,0.5425719868487253,0.0223581859698887
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6898,0.0674108437228182,0.08679592399737299,0.5481323618639775,0.020786302461352227
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm,5632,0.04794034090909091,0.05639974465438851,0.5315612609999033,0.008885371483311465
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,5632,0.04794034090909091,0.056213948181639994,0.5315039302637214,0.008690219350801274
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,6045,0.05773366418527709,0.06177856476334509,0.5227405347541934,0.0042927359540767315
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6045,0.05773366418527709,0.06395922757898215,0.5250565419658092,0.006607010308101663
