context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.5302238015069941,0.006893196289895028,0.5243702980870526,0.5354587143677503,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.4999388571313986,0.0001814560644863592,0.499813200498132,0.5000370164723302,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.6663635847782504,0.0005271571543334424,0.6658738727685117,0.6666666666666665,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.4999693763496517,9.09950533600938e-05,0.49990655009575474,0.5000185856333055,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.9987627255648065,0.002276660092416121,0.9965645714444422,1.0,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.07019750086701664,0.01222486021037856,0.060537742955688055,0.08022295345790266,15,5,0
strict,frozen_pangenomefm,auprc,0.5354869785007434,0.008071924240044732,0.5290617217088998,0.5414522176242847,15,5,0
strict,frozen_pangenomefm,auroc,0.528738886996565,0.008003912122502423,0.5226433089206719,0.5346746615357812,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5000000991961612,0.00027046736193124836,0.499814917638349,0.5001665137425092,15,5,0
strict,frozen_pangenomefm,f1,0.6664319551407359,0.00032319151430839623,0.6662230898819986,0.6665938836929634,15,5,0
strict,frozen_pangenomefm,precision,0.5000000372519013,0.00013554352742959513,0.4999072476636441,0.5000834272585829,15,5,0
strict,frozen_pangenomefm,recall,0.9989451966720231,0.0011904280491360866,0.9982946378724677,0.999553705861167,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.07097395700148693,0.016143848480089457,0.05812344341779945,0.08290443524856939,15,5,0
strict,frozen_sequence_fm,auprc,0.5293005985927562,0.0052286907975956885,0.5248591555886848,0.5337420415968279,15,5,0
strict,frozen_sequence_fm,auroc,0.5253215237594725,0.006815586632252288,0.5189745722524645,0.530618669222853,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.49997825081973796,0.00036360555695603877,0.4996731008717309,0.5003093160298087,15,5,0
strict,frozen_sequence_fm,f1,0.6664976433321398,0.00021184728665577112,0.6662973107720713,0.6666454807870554,15,5,0
strict,frozen_sequence_fm,precision,0.4999892163854352,0.00018211164775764992,0.4998364103762561,0.5001550738414249,15,5,0
strict,frozen_sequence_fm,recall,0.9992834633454052,0.0008318392946986765,0.9985537818687972,0.999952335557674,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.05860119718551247,0.010457381595191363,0.04971831117736913,0.0674840831936558,15,5,0
strict,sequence_kmer,auprc,0.5231547093118037,0.007943792174282755,0.5166402550030551,0.5301224940525192,15,5,0
strict,sequence_kmer,auroc,0.5192143853186452,0.007926890342305965,0.5134732852165486,0.526856207020478,15,5,0
strict,sequence_kmer,balanced_accuracy,0.49977920041562574,0.00035996811113652973,0.4994299684160695,0.49998509909104455,15,5,0
strict,sequence_kmer,f1,0.6664702997519896,0.0003201725585863525,0.6661596754128334,0.6666534207563415,15,5,0
strict,sequence_kmer,precision,0.4998895152865799,0.00018015362055043432,0.49971473394995025,0.4999925489903882,15,5,0
strict,sequence_kmer,recall,0.9995584008312516,0.0007199362222730922,0.9988599368321391,0.9999701981820891,15,5,0
strict,sequence_kmer,normalized_ap,0.04630941862360752,0.01588758434856551,0.033280510006110105,0.06024498810503868,15,5,0
