context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,coordinate_plus_frozen_pangenomefm,f1,0.10511653685048081,0.03128824042337999,0.08451191378806602,0.1350320023667964,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.10285861977541955,0.04897001000108465,0.07354882856691364,0.1458446169533391,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.13519447659105147,0.05949848404247209,0.09153795934797265,0.18411464698681354,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.026961515536249966,0.01304281515809949,0.017948868984772073,0.03886647699755985,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.06155942834269375,0.013705442312920877,0.05199543347956635,0.0748379028179469,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.544255942979494,0.015595135720776235,0.5308266948136423,0.5569749979600381,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.5338240559710511,0.010509116259517708,0.5250726751048229,0.5437064262500282,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.09521923387613435,0.025328483894184812,0.07526120464995653,0.11853834983143957,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.09280667127082717,0.05561578973541615,0.049664187172913564,0.14392807569473706,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.1420872502540834,0.047316683823046546,0.10582934190199685,0.18605583297786618,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.027991914984787616,0.010982039867263546,0.02068468422528312,0.03822941788055845,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.06303288421051194,0.013753332353057523,0.05305923842290948,0.07559910142672968,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.5449277416600096,0.018035652340764888,0.5298729386338675,0.5599026356762694,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.5339969850568559,0.012717353572496414,0.5253667318156814,0.5437579260085945,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.0919291851193448,0.026959686037453287,0.07494810515032418,0.11371704702245233,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.09548550268234973,0.05218215681418705,0.05842111374998385,0.13971530322284145,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.1368873775852861,0.07054336717489804,0.08670952984407077,0.19002788034404391,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.029516782959157866,0.011170447930549237,0.021436140989890724,0.03982323005402662,15,5,0
strict,frozen_pangenomefm,auprc,0.06149230057122724,0.01567572305977656,0.051798627449911254,0.07653824218584819,15,5,0
strict,frozen_pangenomefm,auroc,0.5742901554370764,0.02034809543904548,0.5610255164400403,0.5894902091836373,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5425678549557743,0.01841164268091448,0.5284089392088124,0.5575216527361313,15,5,0
strict,frozen_pangenomefm,f1,0.1014810734967742,0.02647768499872998,0.08384894258635207,0.1253568064823355,15,5,0
strict,frozen_pangenomefm,precision,0.09868503280348394,0.04769195149352232,0.07382069486377849,0.13576714553941782,15,5,0
strict,frozen_pangenomefm,recall,0.14695956173364358,0.0802488459782717,0.09492496292008924,0.20535560476989664,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.02791744814279392,0.013922165819362635,0.018264486689075373,0.04092653741664936,15,5,0
strict,frozen_sequence_fm,auprc,0.06180893451590237,0.013525109720507609,0.052703228025714206,0.07487076415416409,15,5,0
strict,frozen_sequence_fm,auroc,0.5440013210658784,0.017633954708865706,0.5282318467140528,0.5579131885072707,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5306271448589266,0.014345415272040977,0.5187844902936948,0.5421985485260703,15,5,0
strict,frozen_sequence_fm,f1,0.08271594090802958,0.028711080957981545,0.06013313139377233,0.11059779376184314,15,5,0
strict,frozen_sequence_fm,precision,0.07963768384241665,0.03212808585906315,0.053456376437397174,0.10609322045410416,15,5,0
strict,frozen_sequence_fm,recall,0.12717029644634478,0.06283585724091517,0.07131406339592357,0.17675479594087484,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.028250223411279328,0.010752687945949692,0.02113073565782044,0.03846955780857251,15,5,0
strict,sequence_kmer,auprc,0.06110330670239932,0.0187171818251446,0.04699470494955109,0.0771001222816629,15,5,0
strict,sequence_kmer,auroc,0.5260158485910461,0.02514534385940973,0.5051753928416391,0.5474388269945328,15,5,0
strict,sequence_kmer,balanced_accuracy,0.5334636776784882,0.016385457099348938,0.5196725880923788,0.5472547672645975,15,5,0
strict,sequence_kmer,f1,0.10218071864695255,0.039176704656234164,0.06980746910653986,0.1348319957640682,15,5,0
strict,sequence_kmer,precision,0.1277910060250426,0.04928040480850711,0.09089518029698686,0.17434984435727985,15,5,0
strict,sequence_kmer,recall,0.08911182361688817,0.036706191758191106,0.057525722253446605,0.11877208372707959,15,5,0
strict,sequence_kmer,normalized_ap,0.02750750455832862,0.01791774731271283,0.013083052879758222,0.04193195623689903,15,5,0
