closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm,122510,0.02549179658803363,0.037816263237880225,0.5285270993448037,0.012646857775743644
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,122510,0.02549179658803363,0.036537569725611625,0.5132588677102294,0.011334715396857951
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,178778,0.05029701641141528,0.12719611079129953,0.5337018736334326,0.08097173085558848
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,178778,0.05029701641141528,0.12619580224911967,0.5275022891753668,0.07991844518684176
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,131313,0.044222582684121145,0.06241007059711327,0.5027062169232352,0.01902899941292635
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,131313,0.044222582684121145,0.06477564768956051,0.5030004301156167,0.021504028692327534
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,92634,0.022173284107347195,0.07699960214878673,0.5371580217759273,0.05606956442316969
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,92634,0.022173284107347195,0.06779880827585602,0.5486533393044457,0.046660132543890995
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,113192,0.02689235988409075,0.037750680046593085,0.5367309767477106,0.01115839575692672
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,113192,0.02689235988409075,0.039386775339346744,0.5379835681124194,0.012839705434609222
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,131313,0.044222582684121145,0.06241007059711327,0.5027062169232352,0.01902899941292635
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,131313,0.044222582684121145,0.06413714924841613,0.5100891779503125,0.02083598775562337
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,92634,0.022173284107347195,0.07699960214878673,0.5371580217759273,0.05606956442316969
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,92634,0.022173284107347195,0.07164899478765091,0.5259928067159104,0.05059762622167426
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,113192,0.02689235988409075,0.037750680046593085,0.5367309767477106,0.01115839575692672
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,113192,0.02689235988409075,0.043233838578136216,0.5431810876891142,0.016793084362279793
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,131313,0.044222582684121145,0.06241007059711327,0.5027062169232352,0.01902899941292635
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,131313,0.044222582684121145,0.06505038185378487,0.529795032896091,0.021791474450353388
