closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17246,0.37446364374347674,0.4902161869039076,0.6292572364853048,0.18504526875646932
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,19964,0.42621719094369864,0.5367158031550017,0.6376633024554739,0.19257916143050666
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,19964,0.42621719094369864,0.5357408826428961,0.6357560657139725,0.19088005072743588
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm,26654,0.504427102873865,0.6299852861752869,0.6449355290144563,0.25335966520676045
1hop,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,26654,0.504427102873865,0.6317564463281535,0.6475507714870696,0.2569336301332883
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm,17246,0.37446364374347674,0.49033167422920876,0.628377575740247,0.1852298900405019
1hop,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17246,0.37446364374347674,0.4963999297991345,0.6323480702380506,0.19493077394474173
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,19964,0.42621719094369864,0.5367158031550017,0.6376633024554739,0.19257916143050666
1hop,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,19964,0.42621719094369864,0.5386023091228231,0.6396906574746979,0.19586700125081113
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm,26654,0.504427102873865,0.6299852861752869,0.6449355290144563,0.25335966520676045
strict,fold_b,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,26654,0.504427102873865,0.6341173196699845,0.6482870393792889,0.2616975576110052
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm,17246,0.37446364374347674,0.49033167422920876,0.628377575740247,0.1852298900405019
strict,fold_b,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17246,0.37446364374347674,0.4934567931568326,0.6301163500433422,0.1902257929906132
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm,19964,0.42621719094369864,0.5367158031550017,0.6376633024554739,0.19257916143050666
strict,fold_b,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,19964,0.42621719094369864,0.538296837387765,0.639020737484982,0.19533461908418517
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,14670,0.4237900477164281,0.5386282151069469,0.6361169038059817,0.19929917373937195
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14670,0.4237900477164281,0.5340672303871232,0.6349545094133937,0.19138368269006242
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,18222,0.3620897815827022,0.46669910755031296,0.633229001228135,0.16398753766188945
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18222,0.3620897815827022,0.4651231435047149,0.632846936661655,0.16151702692213651
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,16068,0.42867811799850636,0.5714386576470876,0.6607366004215598,0.24987759815614413
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16068,0.42867811799850636,0.5732439262237113,0.663299636702016,0.2530374081222869
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,14670,0.4237900477164281,0.5386282151069469,0.6361169038059817,0.19929917373937195
