context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,sequence_kmer,balanced_accuracy,0.5547960342778367,0.0040000394136235065,0.5513049072309655,0.5580063591873495,15,5,0
1hop,sequence_kmer,f1,0.2175814053550539,0.01365796865356304,0.20541943296364237,0.22797306761514421,15,5,0
1hop,sequence_kmer,precision,0.13419591718384816,0.006521063257375851,0.12896011577146774,0.13941160614658543,15,5,0
1hop,sequence_kmer,recall,0.5832222936955959,0.09586459303492129,0.5048899435592273,0.6636217964998762,15,5,0
1hop,sequence_kmer,normalized_ap,0.03822056476735556,0.0032450384100457565,0.03514828962992297,0.040672806694295155,15,5,0
strict,coordinate,auprc,0.13280461493751966,0.01306827065595196,0.1211605506179029,0.14342285851092845,15,5,0
strict,coordinate,auroc,0.542209527292636,0.008663753098393496,0.5340562582385587,0.5496364064065953,15,5,0
strict,coordinate,balanced_accuracy,0.5172209769655196,0.004280014857745337,0.5135772004663948,0.5208647534646446,15,5,0
strict,coordinate,f1,0.20234930817691693,0.014731464306816542,0.1896789570681342,0.21356112332540353,15,5,0
strict,coordinate,precision,0.11589439209185717,0.00906337588426147,0.10739189833670688,0.12282689184373036,15,5,0
strict,coordinate,recall,0.8039391627423633,0.07775918547716944,0.74501582449613,0.8731657915912732,15,5,0
strict,coordinate,normalized_ap,0.02413727351749384,0.005274828034870375,0.019684990089877983,0.028479076096360616,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auprc,0.1380260876189814,0.014589768418418258,0.12535019341490328,0.14956942263174883,15,5,0
strict,coordinate_plus_frozen_pangenomefm,auroc,0.5540823993693899,0.010625346397796569,0.5453022363567016,0.5628552825921043,15,5,0
strict,coordinate_plus_frozen_pangenomefm,balanced_accuracy,0.530633497793812,0.01269181070225271,0.5213474370343392,0.5372649162311383,15,5,0
strict,coordinate_plus_frozen_pangenomefm,f1,0.20391402610984996,0.01621598809625075,0.1894691982090896,0.21650202095874477,15,5,0
strict,coordinate_plus_frozen_pangenomefm,precision,0.12413606489298987,0.008268458284852625,0.11790663941667898,0.13035874552891397,15,5,0
strict,coordinate_plus_frozen_pangenomefm,recall,0.6020892537731293,0.17287518435971247,0.4842953268905878,0.7422485800418741,15,5,0
strict,coordinate_plus_frozen_pangenomefm,normalized_ap,0.030031693973765053,0.006637950018136987,0.024565881423700107,0.03557735342446901,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auprc,0.1514164320270426,0.010471764804250794,0.14156752028643446,0.1595974619076443,15,5,0
strict,coordinate_plus_frozen_sequence_fm,auroc,0.5846737942129537,0.005305301488351393,0.5803132347954356,0.5890392006710744,15,5,0
strict,coordinate_plus_frozen_sequence_fm,balanced_accuracy,0.558075155061614,0.004590282829384219,0.5544447861681884,0.5621368624551509,15,5,0
strict,coordinate_plus_frozen_sequence_fm,f1,0.21988588737218634,0.015520414737072672,0.20607333099124472,0.23214846339784462,15,5,0
strict,coordinate_plus_frozen_sequence_fm,precision,0.13609006498814538,0.008964486776084357,0.1285839341949424,0.1435961957813484,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.5876809675111131,0.10493366324833364,0.49586925075587635,0.6692961901928195,15,5,0
