context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.06269533501063435,0.007117763813233752,0.057537150286456874,0.06821022153795499,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.3160538770523459,0.1717230969166342,0.1903730274728059,0.4629194909399436,15,5,0
1hop,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.018121236836414645,0.004206006951411462,0.014717653600955704,0.021678461963772773,15,5,0
1hop,frozen_pangenomefm,auprc,0.06406745880929529,0.010196456008029459,0.05526914456639459,0.0719982742806316,15,5,0
1hop,frozen_pangenomefm,auroc,0.5645191968273219,0.016579185121305167,0.5512211924985356,0.5781100880048838,15,5,0
1hop,frozen_pangenomefm,balanced_accuracy,0.5413760203311158,0.01204275901065268,0.531804302936909,0.5507917647531716,15,5,0
1hop,frozen_pangenomefm,f1,0.10524088363277166,0.016696858870734924,0.09077028075611972,0.11863101150786047,15,5,0
1hop,frozen_pangenomefm,precision,0.06784342593157677,0.012248997996329577,0.05806138429228551,0.07763814831148222,15,5,0
1hop,frozen_pangenomefm,recall,0.2580025324605902,0.08201827531093177,0.20675989770513528,0.3131643393535262,15,5,0
1hop,frozen_pangenomefm,normalized_ap,0.01930833451597026,0.006222032026088582,0.013695920931459125,0.024222269866018897,15,5,0
1hop,frozen_sequence_fm,auprc,0.06193349000717687,0.008030187746284946,0.055357530332224944,0.06850944968212878,15,5,0
1hop,frozen_sequence_fm,auroc,0.5585652272243677,0.00980512352557083,0.5510363724213128,0.5678428739555289,15,5,0
1hop,frozen_sequence_fm,balanced_accuracy,0.532043468448342,0.009176038496940035,0.5241549451935722,0.5399319917031119,15,5,0
1hop,frozen_sequence_fm,f1,0.09607943230372652,0.012761133400657123,0.085509194659408,0.10664966994804505,15,5,0
1hop,frozen_sequence_fm,precision,0.06337563209170131,0.0019516992926088752,0.061821605015854604,0.06515978801326198,15,5,0
1hop,frozen_sequence_fm,recall,0.2660968815987086,0.13886604604234387,0.14983805874738562,0.3823557044500315,15,5,0
1hop,frozen_sequence_fm,normalized_ap,0.017064677723589224,0.003358577913087239,0.014111346790496221,0.019816041606844404,15,5,0
1hop,sequence_kmer,auprc,0.06147814868428261,0.004449269545349836,0.057720443104568676,0.06523585426399654,15,5,0
