closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm,12453,0.06255520758050269,0.08052209972248045,0.5637747488851497,0.019165813589519364
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12453,0.06255520758050269,0.08236212545478624,0.5724017120652347,0.02112862329008507
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm,4905,0.03669724770642202,0.06630915675858712,0.5560993533215756,0.030739981777961865
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4905,0.03669724770642202,0.061478802390434864,0.5564179894179894,0.025725613910070475
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,6450,0.03906976744186046,0.049299723345741696,0.5293217346097308,0.010645888283322677
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6450,0.03906976744186046,0.05079640401629362,0.5335550510405302,0.012203421410954159
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,9469,0.05364874854789312,0.07239129547771157,0.5524123783991346,0.019805063818597358
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9469,0.05364874854789312,0.07250894093784187,0.5464619431359161,0.019929378611809472
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,4861,0.033326476033737916,0.038828289299197544,0.53689779017863,0.005691490590210524
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4861,0.033326476033737916,0.03788731100544311,0.5367348976272861,0.004718071674283668
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,10371,0.03278372384533796,0.03815922540849466,0.5331072205574484,0.005557703789402665
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10371,0.03278372384533796,0.03806651346399027,0.5257916634902391,0.005461849380424997
