closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,9926,0.426455772718114,0.5554829838645728,0.6377309902965205,0.22496471066919904
1hop,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9926,0.426455772718114,0.5571210756077949,0.6390383347589426,0.2278207968527968
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,16111,0.4981068834957482,0.6406876447422181,0.6645178967840266,0.2840859070543997
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16111,0.4981068834957482,0.6388311725639099,0.6635634452994792,0.28038696774389715
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,9639,0.4001452432824982,0.5220408636026164,0.6272760124646353,0.20320855833026966
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9639,0.4001452432824982,0.5195709454116639,0.6280487072115575,0.19909103127343974
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,9926,0.426455772718114,0.5554829838645728,0.6377309902965205,0.22496471066919904
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9926,0.426455772718114,0.5586871100147731,0.637307892879004,0.23055124784940065
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,16111,0.4981068834957482,0.6406876447422181,0.6645178967840266,0.2840859070543997
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16111,0.4981068834957482,0.6388862425377035,0.6649873362906389,0.2804966922489417
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,9639,0.4001452432824982,0.5220408636026164,0.6272760124646353,0.20320855833026966
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9639,0.4001452432824982,0.5170276468935928,0.6263183947176951,0.19485117405868924
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,9926,0.426455772718114,0.5554829838645728,0.6377309902965205,0.22496471066919904
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9926,0.426455772718114,0.5614292931183443,0.6417608728587696,0.2353323666770922
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,16111,0.4981068834957482,0.6406876447422181,0.6645178967840266,0.2840859070543997
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,16111,0.4981068834957482,0.6413996977006375,0.6626355386757465,0.2855046413127593
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,9639,0.4001452432824982,0.5220408636026164,0.6272760124646353,0.20320855833026966
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9639,0.4001452432824982,0.520624726647821,0.6292761089617973,0.20084775858843767
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,9926,0.426455772718114,0.5554829838645728,0.6377309902965205,0.22496471066919904
