closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11453,0.4135161093163363,0.48001161677841475,0.6013331033551417,0.11337993850873669
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,13711,0.4366566990008023,0.526204873119488,0.6019792192595437,0.15895844320835067
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13711,0.4366566990008023,0.5160336151746112,0.6001247135062271,0.14090327520185064
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,12087,0.45379333167866304,0.5955808596905756,0.6556705835114742,0.2595858605089348
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12087,0.45379333167866304,0.5894680703375592,0.6504401583233389,0.248394511688894
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,11453,0.4135161093163363,0.49493550939577835,0.614531764276,0.13882631965309658
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11453,0.4135161093163363,0.497414559518812,0.6175630220718709,0.14305329018445054
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,13711,0.4366566990008023,0.526204873119488,0.6019792192595437,0.15895844320835067
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13711,0.4366566990008023,0.529706083810702,0.602776064867631,0.16517350014610768
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,12087,0.45379333167866304,0.5955808596905756,0.6556705835114742,0.2595858605089348
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12087,0.45379333167866304,0.5979005841466487,0.6596811910536764,0.263832832562942
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,11453,0.4135161093163363,0.49493550939577835,0.614531764276,0.13882631965309658
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11453,0.4135161093163363,0.48058065509450604,0.6056486522951045,0.11435019246648472
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,13711,0.4366566990008023,0.526204873119488,0.6019792192595437,0.15895844320835067
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13711,0.4366566990008023,0.5244954611117085,0.6015052724715046,0.1559240377139611
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,12087,0.45379333167866304,0.5955808596905756,0.6556705835114742,0.2595858605089348
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12087,0.45379333167866304,0.5906718785567131,0.6498920522689045,0.25059845442517287
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,11453,0.4135161093163363,0.49493550939577835,0.614531764276,0.13882631965309658
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11453,0.4135161093163363,0.4940536441776777,0.6090697822236036,0.1373226718426296
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,13711,0.4366566990008023,0.526204873119488,0.6019792192595437,0.15895844320835067
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13711,0.4366566990008023,0.5292196994780076,0.6031208910519659,0.16431011128210285
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,12087,0.45379333167866304,0.5955808596905756,0.6556705835114742,0.2595858605089348
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12087,0.45379333167866304,0.5961098139464803,0.6564672537837627,0.26055427463967096
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm,11453,0.4135161093163363,0.49493550939577835,0.614531764276,0.13882631965309658
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11453,0.4135161093163363,0.47636928464449196,0.5912127112178056,0.10716948295866706
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm,13711,0.4366566990008023,0.526204873119488,0.6019792192595437,0.15895844320835067
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,13711,0.4366566990008023,0.5253073202840282,0.6044218930416905,0.15736518234260874
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,12087,0.45379333167866304,0.5955808596905756,0.6556705835114742,0.2595858605089348
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,12087,0.45379333167866304,0.5792104977012804,0.6436873359831017,0.22961485696991463
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm,11453,0.4135161093163363,0.49493550939577835,0.614531764276,0.13882631965309658
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11453,0.4135161093163363,0.5022931230806682,0.6142022944253991,0.15137161510241076
