context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,frozen_pangenomefm,auprc,0.47544531883684765,0.016004506613303555,0.46130460150048186,0.4864597149617963,15,5,0
strict,frozen_pangenomefm,auroc,0.5210274725446743,0.008932812044458406,0.5150354920856866,0.5277923396883689,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5002919317701302,0.0005101208644101836,0.4999854128987127,0.5006706796526442,15,5,0
strict,frozen_pangenomefm,f1,0.6292763167395062,0.012548511093340264,0.6173167384897469,0.6371747990036912,15,5,0
strict,frozen_pangenomefm,precision,0.45955890545707756,0.01297790138565739,0.4472599482173192,0.4678716846847052,15,5,0
strict,frozen_pangenomefm,recall,0.9982220542273098,0.0021011117259995354,0.9966184278677263,0.9994642824054825,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.02965221843211324,0.018226000659231162,0.018557342383662627,0.044055380683222956,15,5,0
strict,frozen_sequence_fm,auprc,0.5692601939576459,0.015883655830239603,0.5539829638370228,0.5795872703838504,15,5,0
strict,frozen_sequence_fm,auroc,0.6293448516989445,0.008399419146348196,0.6231451651660732,0.6372055402243878,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5471654367009139,0.01222284090987059,0.5366869683055804,0.5576439050962476,15,5,0
strict,frozen_sequence_fm,f1,0.6373670320412621,0.012888101055822334,0.6249395659780134,0.6442066250060811,15,5,0
strict,frozen_sequence_fm,precision,0.4865720489002468,0.010251321367990366,0.47857772308292784,0.4946309662766989,15,5,0
strict,frozen_sequence_fm,recall,0.924282993882738,0.03129597630130992,0.8998790619284799,0.9486869258369962,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.20337332160849195,0.01336900379846017,0.19278206929874928,0.21494071912681195,15,5,0
strict,sequence_kmer,auprc,0.5394704971365197,0.018647406566946488,0.521621809936645,0.5516532976094092,15,5,0
strict,sequence_kmer,auroc,0.5961072915460532,0.006105729146846703,0.5904872694257762,0.6007996916321491,15,5,0
strict,sequence_kmer,balanced_accuracy,0.5225623789802368,0.006940985050438787,0.5162781857129917,0.5281551338884944,15,5,0
strict,sequence_kmer,f1,0.6306995128311947,0.013060387589758483,0.6184024960324147,0.6392582815915326,15,5,0
strict,sequence_kmer,precision,0.4715793657210399,0.013047752507131553,0.4588941765523438,0.47878075864572184,15,5,0
strict,sequence_kmer,recall,0.9524608636390852,0.01828195505954932,0.9375494587858856,0.9686451885337547,15,5,0
strict,sequence_kmer,normalized_ap,0.14838503698082353,0.014407470145475575,0.135046501364142,0.15893095588026718,15,5,0
