fold,seed,context,feature_set,sample,canonical_sample,in_hprc,unit,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19129,NA19129,False,haplotype_2,3068,0.5922425032594524,0.2289536589789537,0.8737371137762326,0.8965975245983145,0.7532594524119948,0.7159739201303994,0.9669785360484314,0.822758136267853,0.4608342382802685,0.14896841212187112,0.08469721362649073
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19238,NA19238,False,donor,5138,0.597508758271701,0.2289536589789537,0.8498707621645801,0.8845101358378903,0.7339431685480732,0.7036594116240134,0.9583061889250815,0.8114742794097366,0.48321002673867147,0.15873851154052523,0.07384844231153481
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19238,NA19238,False,haplotype_1,3219,0.5911773842808326,0.2289536589789537,0.8523921196255473,0.8828234004652655,0.7406026716371544,0.7066563467492261,0.9595375722543352,0.8139068419879653,0.47948778406881926,0.15739631187989078,0.07235802628959623
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19238,NA19238,False,haplotype_2,3228,0.595724907063197,0.2289536589789537,0.8635395684026596,0.8907949311335583,0.7450433705080545,0.7112135176651305,0.9630785231409257,0.8182018997128341,0.4669991587398082,0.1516556121650509,0.07509385299537591
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19239,NA19239,False,donor,5365,0.5876980428704567,0.2289536589789537,0.8417517918294756,0.8727054227946205,0.7235787511649581,0.6906392694063926,0.9594037424674913,0.8031328819859286,0.49486032886900455,0.16356392328140823,0.07076849265636151
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19239,NA19239,False,haplotype_1,3384,0.5865839243498818,0.2289536589789537,0.8526354737010783,0.8779149529475644,0.7367021276595744,0.7015475313190862,0.9591939546599496,0.8103851883379443,0.488090965953595,0.1605518188564354,0.08393631833495994
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19239,NA19239,False,haplotype_2,3259,0.585455661245781,0.2289536589789537,0.8515105279573947,0.8790860463106905,0.7293648358392145,0.6937311178247734,0.9627882599580713,0.8064091308165057,0.4793242668481053,0.15727449964313175,0.06582113899979491
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19240,NA19240,True,donor,5200,0.5934615384615385,0.2289536589789537,0.8477510973658927,0.8811960993710811,0.7280769230769231,0.6963363081258807,0.9607906675307842,0.8074618736383442,0.4874765673598461,0.16046871940478677,0.07310598760232463
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19240,NA19240,True,haplotype_1,3178,0.5881057268722467,0.2289536589789537,0.8687554695013858,0.8937678396731047,0.7385147891755821,0.7021028037383178,0.9646869983948636,0.8127112914131169,0.4652472893179642,0.1507548399265691,0.07406298881743716
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19240,NA19240,True,haplotype_2,3244,0.5974106041923551,0.2289536589789537,0.8508404490191337,0.8844059681967127,0.7395191122071517,0.7081904761904761,0.9592363261093911,0.8148148148148148,0.48289830803803757,0.15891231585783044,0.07795462660306329
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19317,NA19317,False,donor,5281,0.5949630751751562,0.2289536589789537,0.8443763914022538,0.8788346932476917,0.7322476803635675,0.7006502554575011,0.9602164226607256,0.8101503759398496,0.48906178079066337,0.16114837590036646,0.07000194198088565
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19317,NA19317,False,haplotype_1,3363,0.6006541778174249,0.2289536589789537,0.8451829434618815,0.8819096509492679,0.7395182872435325,0.7099853157121879,0.9574257425742574,0.815345699831366,0.48644885459065346,0.160689873947653,0.07678569692369804
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19317,NA19317,False,haplotype_2,3204,0.5961298377028714,0.2289536589789537,0.865122959774068,0.8917560899343129,0.7543695380774033,0.7177200465296627,0.9691099476439791,0.8246825573624416,0.46454194670880883,0.1506506093901056,0.07681243366354232
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19331,NA19331,False,donor,5094,0.5844130349430703,0.2289536589789537,0.8540585680581514,0.8896553904426263,0.7243816254416962,0.6910371629827544,0.9556600604635539,0.8020862700873977,0.48326499784931426,0.15919274261022145,0.07339709132526563
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19331,NA19331,False,haplotype_1,3322,0.5821794099939795,0.2289536589789537,0.8602197443592441,0.8886132586796438,0.7354003612281758,0.6986817325800376,0.9591520165460186,0.808455001089562,0.4759806597726891,0.15623682477895565,0.07633733395428902
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19331,NA19331,False,haplotype_2,3055,0.5898527004909984,0.2289536589789537,0.8671525741107026,0.9025186903396712,0.7374795417348609,0.704248366013072,0.9567147613762487,0.8112941176470588,0.46760735805214837,0.15265327960112085,0.07570832407818179
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19347,NA19347,False,donor,5390,0.5942486085343228,0.2289536589789537,0.8404672774052561,0.8748458529779413,0.72708719851577,0.6976266544956641,0.9544177333749609,0.8060646011865524,0.4966316251452554,0.16402345898388493,0.07383329906880805
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19347,NA19347,False,haplotype_1,3470,0.5850144092219021,0.2289536589789537,0.838747434318555,0.8656595285828321,0.7285302593659942,0.6951219512195121,0.954679802955665,0.8044831880448319,0.4972063790689467,0.16424335159882616,0.06842243237301682
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19347,NA19347,False,haplotype_2,3255,0.5984639016897081,0.2289536589789537,0.8608342537183291,0.8923368001717799,0.7456221198156682,0.7143950995405819,0.9579055441478439,0.8184210526315789,0.47473247153524817,0.15491646080737376,0.08079034103592873
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19384,NA19384,False,donor,5261,0.5964645504656909,0.2289536589789537,0.8442785876978807,0.8832813654110332,0.727238167648736,0.6986237462094705,0.9544295729764181,0.8067340067340067,0.4938537989169791,0.16332518365105186,0.07967492109156483
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19384,NA19384,False,haplotype_1,3382,0.5993494973388528,0.2289536589789537,0.8440630819727042,0.8793978276987842,0.735659373151981,0.7060749363404875,0.9575727676369018,0.8128140703517588,0.4895730959938478,0.16163938949351558,0.07718454470411536
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19384,NA19384,False,haplotype_2,3164,0.5891276864728192,0.2289536589789537,0.8706788544073951,0.9030660123422591,0.7424146649810367,0.708382995629718,0.9565450643776824,0.8139694133759415,0.4672712203902845,0.15216643635595015,0.0825853950390777
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19434,NA19434,False,donor,4947,0.5967252880533657,0.2289536589789537,0.8597646725214119,0.8927152910317031,0.7402466141095614,0.7088449010273115,0.9583333333333334,0.814921503672764,0.4751176604210859,0.15501875756667238,0.07667098535629217
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19434,NA19434,False,haplotype_1,2984,0.5894772117962467,0.2289536589789537,0.867430938265016,0.892738505729852,0.7493297587131368,0.712127570289551,0.9647527003979534,0.8194109126026075,0.46234584066777046,0.1498427945593389,0.07471418013332368
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19434,NA19434,False,haplotype_2,3120,0.6012820512820513,0.2289536589789537,0.8735011209455706,0.9058117267660535,0.7512820512820513,0.7217741935483871,0.9541577825159915,0.8218549127640037,0.46307625486782034,0.14999976533895062,0.08598134972263625
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19650,NA19650,False,donor,4392,0.6038251366120219,0.2289536589789537,0.8451697699415752,0.8862558042281767,0.7370218579234973,0.7103118853610565,0.9532428355957768,0.8140396071486073,0.49134080159660876,0.16236867334707122,0.083636286298007
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19650,NA19650,False,haplotype_1,2964,0.6076248313090419,0.2289536589789537,0.8491494407186606,0.8900795190494335,0.7446018893387314,0.7171381031613977,0.9572459744586341,0.8199762187871581,0.4854355563942409,0.16026251586982193,0.08623287097354286
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19650,NA19650,False,haplotype_2,2724,0.5998531571218796,0.2289536589789537,0.8739643807620181,0.9087798491803896,0.7452276064610867,0.716589861751152,0.9516523867809058,0.8175604626708728,0.4606654006422432,0.14924937516367395,0.08587225171347289
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19705,NA19705,False,donor,5164,0.6032145623547638,0.2289536589789537,0.8384168137454201,0.8783846169560003,0.7300542215336948,0.7043457611018761,0.9521669341894061,0.8097188097188097,0.5009385003893313,0.16591264712976148,0.08415920199358948
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19705,NA19705,False,haplotype_1,3406,0.5986494421608926,0.2289536589789537,0.8408886981835193,0.8769127554139163,0.7322372284204345,0.7043888284367066,0.9524276606179499,0.8098415346121768,0.49310526638419505,0.16297299582052022,0.07736803422585878
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19705,NA19705,False,haplotype_2,2993,0.6044102906782493,0.2289536589789537,0.8654195240016136,0.8980944869610679,0.7527564316739058,0.7237337798241942,0.9557766721945826,0.8237255836112435,0.47563392555026174,0.15516389150472398,0.09432034711154694
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19836,NA19836,False,donor,4835,0.58076525336091,0.2289536589789537,0.8539605812977791,0.884008902928039,0.7240951396070321,0.6898505924781041,0.9537037037037037,0.8005979073243648,0.4817701248466271,0.15778359215862794,0.06852299537782136
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19836,NA19836,False,haplotype_1,3107,0.5754747344705504,0.2289536589789537,0.8527089873862138,0.8747329468314138,0.733183134856775,0.6937373737373738,0.9602908277404921,0.8055360075064508,0.47841101774428557,0.15689282421903283,0.06258499990118162
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19836,NA19836,False,haplotype_2,2947,0.5839837122497455,0.2289536589789537,0.8812829807018756,0.9105982947839828,0.7390566677977605,0.7049956933677863,0.9511911679256246,0.8097947069008162,0.45379009179861984,0.1460292697474143,0.08196818643805041
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19983,NA19983,False,donor,4918,0.5982106547376983,0.2289536589789537,0.8515014986087297,0.886824776135697,0.7374949166327776,0.7072558373085613,0.9575118966689327,0.8135740072202166,0.4857415701904024,0.15948322351090918,0.07973307758507711
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19983,NA19983,False,haplotype_1,3006,0.5971390552228876,0.2289536589789537,0.8764047760891915,0.9039590950261205,0.7561543579507651,0.722734899328859,0.9598885793871866,0.8245991864082316,0.46008024572861855,0.14837951197247518,0.08447204119788553
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA19983,NA19983,False,haplotype_2,3107,0.6028323141293852,0.2289536589789537,0.850636356792464,0.8879215842781427,0.7428387512069521,0.7132644956314536,0.9588894821142552,0.8180368936460943,0.4832781584319987,0.15891026663831812,0.08110584818207638
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20355,NA20355,False,donor,4979,0.5942960433822052,0.2289536589789537,0.8620734192378346,0.8937703870069456,0.7411126732275557,0.7083333333333334,0.9594457587022642,0.8149849289507679,0.4766003074942669,0.15597136333272285,0.08343643530551118
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20355,NA20355,False,haplotype_1,3162,0.599304237824162,0.2289536589789537,0.8727099312151573,0.899208698642994,0.7583807716635041,0.7248508946322068,0.9620052770448548,0.8267573696145125,0.4629817688996031,0.1499183243037423,0.08547741612537069
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20355,NA20355,False,haplotype_2,3031,0.5866050808314087,0.2289536589789537,0.869117941462425,0.896831027890455,0.7472781260310128,0.7108333333333333,0.9595050618672666,0.81665868836764,0.46778244632493926,0.15267208007495708,0.085632175846468
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20509,NA20509,False,donor,4411,0.6043980956699161,0.2289536589789537,0.8583534135682918,0.8982305183319644,0.7411017909771027,0.7144063027574564,0.9523630907726932,0.8163987138263665,0.48067727240634106,0.15780188260649478,0.08806993123758633
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20509,NA20509,False,haplotype_1,3051,0.6024254342838413,0.2289536589789537,0.8704966238976198,0.9061358656891424,0.7541789577187807,0.7242374278647981,0.955930359085963,0.824108818011257,0.4676089391293344,0.15264082607732807,0.09566338124226355
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20509,NA20509,False,haplotype_2,2722,0.6054371785451874,0.2289536589789537,0.8762590736923939,0.9097430302823541,0.7501836884643645,0.7224264705882353,0.9538834951456311,0.8221757322175732,0.4588741986564575,0.14806070198167545,0.08437376269686714
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20847,NA20847,False,donor,4227,0.6091790868228057,0.2289536589789537,0.8527474787841746,0.8918237750557032,0.7435533475277974,0.7192002352249338,0.9499029126213592,0.8186077643908969,0.4874682315553725,0.16016474589046756,0.09126779970724049
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20847,NA20847,False,haplotype_1,2770,0.6086642599277978,0.2289536589789537,0.8700525928746832,0.9059104625947633,0.76028880866426,0.732484076433121,0.9549228944246738,0.8290422245108136,0.4674548740199204,0.15230598207860643,0.09445937298295035
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA20847,NA20847,False,haplotype_2,2768,0.6054913294797688,0.2289536589789537,0.8575329801463453,0.8926677504903681,0.7442196531791907,0.7192028985507246,0.9474940334128878,0.8177136972193615,0.4816319364669039,0.15758843942540596,0.0899034299725782
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA21487,NA21487,False,donor,4969,0.5989132622258,0.2289536589789537,0.8544278293921198,0.8921085850034984,0.7389816864560274,0.7095083603693536,0.9553091397849462,0.8142632106544465,0.4829759366180702,0.15857066838638667,0.08148447455083055
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA21487,NA21487,False,haplotype_1,3127,0.5938599296450272,0.2289536589789537,0.856372779735328,0.889041522699839,0.7454429165334187,0.7117764471057885,0.9601507808292946,0.8175149014213663,0.4753415672950971,0.1555910403654366,0.0720963692582585
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA21487,NA21487,False,haplotype_2,3084,0.5943579766536965,0.2289536589789537,0.8738161680148516,0.9061251942279297,0.7522697795071336,0.7205943045810979,0.9525368248772504,0.8204887218045113,0.4646731205402266,0.15110652200408117,0.08980824760108977
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA24385,HG002,True,donor,4558,0.6112329969284774,0.2289536589789537,0.8436977899818343,0.8857905516071304,0.7428696796840719,0.71658615136876,0.9583632447954056,0.8200245700245701,0.4898189714516557,0.16167997975458526,0.083173802175387
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA24385,HG002,True,haplotype_1,2914,0.6074124914207275,0.2289536589789537,0.8609050906720399,0.8960231339233387,0.7536032944406315,0.7247863247863248,0.9581920903954803,0.8253041362530413,0.46713256274996373,0.15228982417101114,0.0798569193248016
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,NA24385,HG002,True,haplotype_2,2996,0.6084779706275033,0.2289536589789537,0.8464804414932994,0.8850503531945565,0.7439919893190922,0.7165709598031174,0.9583104772353264,0.8199953062661347,0.4882481314942183,0.16068583804363015,0.08313105910093653
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00096,HG00096,False,donor,4423,0.6122541261587158,0.2611976836433013,0.9014488977697007,0.9350946540227744,0.8064661994121637,0.7812879708383961,0.9497784342688331,0.8573333333333333,0.4069652658469002,0.13104191632398576,0.07681381649201405
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00096,HG00096,False,haplotype_1,2935,0.6078364565587734,0.2611976836433013,0.9128224433423071,0.9426368588683597,0.8126064735945485,0.7819926873857403,0.9590807174887892,0.8615307150050352,0.38522962145511946,0.12269872420428542,0.07109583639558986
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00096,HG00096,False,haplotype_2,2826,0.6096956829440906,0.2611976836433013,0.9149712518331002,0.9427911922795353,0.8202406227883935,0.7947598253275109,0.950667440510737,0.8657505285412262,0.3850718699616852,0.12226873812841402,0.07772506324077168
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00171,HG00171,False,donor,4128,0.6012596899224806,0.2611976836433013,0.9094837630453239,0.9400383641317549,0.8052325581395349,0.7750819672131147,0.9524576954069299,0.8546637744034707,0.39009203278412236,0.12469336952639676,0.06454106345843617
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00171,HG00171,False,haplotype_1,2764,0.5944283646888567,0.2611976836433013,0.9210776071056458,0.945367537892035,0.8147612156295224,0.7798119742701632,0.9592209373097992,0.8602620087336245,0.3685078717114551,0.11654295690930483,0.062900072959372
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00171,HG00171,False,haplotype_2,2727,0.6094609460946094,0.2611976836433013,0.9168909566504522,0.9473116429932799,0.8151815181518152,0.7863501483679525,0.9566787003610109,0.8631921824104235,0.37691335350722277,0.11974588032342674,0.06917570070887875
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00268,HG00268,False,donor,4189,0.6018142754834089,0.2611976836433013,0.8980705954871169,0.9272523373564049,0.7942229649080926,0.7647622087456112,0.950416501388338,0.8475415634948709,0.4033971732634085,0.1294347188957052,0.055423781518994596
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00268,HG00268,False,haplotype_1,2623,0.6000762485703393,0.2611976836433013,0.9204645799290909,0.9443743048709552,0.8128097598170034,0.7807153965785381,0.9567979669631512,0.8598344276334571,0.3688944933613573,0.11623212268929618,0.06294838301663357
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00268,HG00268,False,haplotype_2,2817,0.6048988285410011,0.2611976836433013,0.9024666869139364,0.9298368269103445,0.8004969826056088,0.7713878326996197,0.9524647887323944,0.8524159663865546,0.3951026291391766,0.1260515902396047,0.06225209379001573
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00358,HG00358,False,donor,4425,0.6144632768361582,0.2611976836433013,0.8904283693361854,0.928626301511437,0.792316384180791,0.7684964200477327,0.9474071349760942,0.8486246087959151,0.4161989983857294,0.1355325980600604,0.0741018409128089
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00358,HG00358,False,haplotype_1,2936,0.6219346049046321,0.2611976836433013,0.9061531136832341,0.9409009895285114,0.8102861035422343,0.7895937927886809,0.9474260679079957,0.8613393079412497,0.39606232739728936,0.1277028726244872,0.08181049713565522
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00358,HG00358,False,haplotype_2,2876,0.6150904033379694,0.2611976836433013,0.9056438727191116,0.9394501073466941,0.805980528511822,0.7781350482315113,0.9576031656302996,0.858590978205778,0.39063093104572505,0.12501832887324077,0.06814414581796109
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00512,HG00512,False,donor,4550,0.6013186813186813,0.2611976836433013,0.8773078299386835,0.9135111522069063,0.7848351648351648,0.7566462167689162,0.9466374269005848,0.8410456242896575,0.43457935850852125,0.14261920110354578,0.07153344750751083
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00512,HG00512,False,haplotype_1,3069,0.6041055718475073,0.2611976836433013,0.8773558228011064,0.9144601615949675,0.7875529488432714,0.759723422644771,0.948220064724919,0.8435700575815739,0.4346679073256688,0.14253208404718917,0.07386423485364042
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00512,HG00512,False,haplotype_2,2963,0.595680053999325,0.2611976836433013,0.8978538357129684,0.9266501496285302,0.8002024974687817,0.7681755829903978,0.9518413597733711,0.8502024291497976,0.40243022376825516,0.13014851600689945,0.06203195349150754
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00513,HG00513,False,donor,4483,0.598260093687263,0.2611976836433013,0.8918212228602802,0.9241519848829731,0.7896497880883337,0.7597848819838662,0.948173005219985,0.8435893182949079,0.4127619849904945,0.13416511581906396,0.06552401037981416
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00513,HG00513,False,haplotype_1,2937,0.6002723867892408,0.2611976836433013,0.8978759393592113,0.9273753653895973,0.8004766768811713,0.7705747126436782,0.9506522972206466,0.851193499238192,0.4021958232626154,0.13019886240779982,0.07044301269322863
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00513,HG00513,False,haplotype_2,3001,0.5978007330889703,0.2611976836433013,0.9091840702553574,0.9367241781920367,0.8030656447850717,0.7710680486705723,0.9537346711259754,0.852728631946175,0.3865381310022388,0.12324542196621746,0.05870012951284047
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00514,HG00514,False,donor,4002,0.6069465267366316,0.2611976836433013,0.9071358298500034,0.9387704111506909,0.8035982008995503,0.7774400540357987,0.9477151090983944,0.8541743970315399,0.3927141340709003,0.12619401215079237,0.06952624791445984
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00514,HG00514,False,haplotype_1,2682,0.6137211036539896,0.2611976836433013,0.9142791463569105,0.9441920203283811,0.8150633855331841,0.7901109989909183,0.951397326852977,0.8632855567805954,0.3795765310368007,0.12110857976731611,0.07203634904349777
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00514,HG00514,False,haplotype_2,2731,0.5983156352984255,0.2611976836433013,0.919153884690527,0.9456669546158916,0.8117905529110216,0.7808425275827482,0.9528763769889841,0.8583241455347299,0.37383093569191383,0.11843814134785216,0.06616054805701804
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00731,HG00731,False,donor,4586,0.6022677714784126,0.2611976836433013,0.8988433248218302,0.9285123389975306,0.8048408198866114,0.774801295260524,0.9529326574945691,0.854684201980841,0.4061290231869193,0.13087113028064726,0.06926000956292734
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00731,HG00731,False,haplotype_1,2836,0.6026093088857546,0.2611976836433013,0.9176736967970082,0.9441929392451308,0.8184062059238364,0.7900874635568513,0.9514335868929198,0.8632864348287762,0.3775532750570524,0.1194217269378153,0.06759769949947758
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00731,HG00731,False,haplotype_2,3013,0.5994025887819449,0.2611976836433013,0.9077536353552229,0.9328724323229074,0.8148025224029207,0.7820976491862568,0.9579180509413068,0.86112493777999,0.3899962510319491,0.12490020648412227,0.07535466724349227
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00732,HG00732,False,donor,4285,0.59463243873979,0.2611976836433013,0.9073665868632561,0.9336215234823237,0.7932322053675612,0.7614852108244179,0.9497645211930926,0.8452672022354174,0.39269006709730747,0.1251430215501455,0.05845000810378898
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00732,HG00732,False,haplotype_1,2739,0.6056955093099672,0.2611976836433013,0.9130405420489809,0.9427703742615058,0.8039430449069004,0.7766272189349113,0.9493670886075949,0.8543531326281529,0.38440091717167896,0.1222951086613545,0.06615717997466387
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00732,HG00732,False,haplotype_2,2808,0.5950854700854701,0.2611976836433013,0.9203458869735521,0.9411869386532288,0.8084045584045584,0.7740686985970004,0.9575104727707959,0.8560727661851257,0.36898155723743264,0.11563922704879431,0.060013245617700654
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00733,HG00733,True,donor,4296,0.5982309124767226,0.2611976836433013,0.9084002506864571,0.9368169096025252,0.7991154562383612,0.7708663916217074,0.945136186770428,0.8491522461108197,0.3928379992553149,0.1258287927850416,0.06697219108468278
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00733,HG00733,True,haplotype_1,2772,0.5865800865800865,0.2611976836433013,0.9183767164896779,0.940531565200605,0.8041125541125541,0.7703444832750874,0.9489544895448955,0.850372003306696,0.37492773692952897,0.11876273282056617,0.06142540484291436
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00733,HG00733,True,haplotype_2,2833,0.6127779738792799,0.2611976836433013,0.9202519754336291,0.9483603883327224,0.8224496999647017,0.7965367965367965,0.9539170506912442,0.8681520314547837,0.3731155050258606,0.11831090671663111,0.07465875597079259
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00864,HG00864,False,donor,4270,0.5941451990632318,0.2611976836433013,0.8954780273305342,0.9281867033160066,0.7908665105386417,0.7624521072796935,0.941269215608987,0.8424766272711236,0.4101253194455194,0.13285474503250966,0.0597527144850677
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00864,HG00864,False,haplotype_1,2872,0.5933147632311978,0.2611976836433013,0.8998400721107467,0.9306170885561235,0.7942200557103064,0.763369616658779,0.9465962441314554,0.8451663610165051,0.40007729325071784,0.12963845575904545,0.06240405397551038
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG00864,HG00864,False,haplotype_2,2825,0.6,0.2611976836433013,0.9108272639465371,0.9388997923942632,0.8116814159292035,0.7829683698296837,0.9492625368731563,0.8581333333333333,0.38587710191108915,0.12291781865446494,0.061297480906742155
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG01114,HG01114,False,donor,4314,0.6054705609643023,0.2611976836433013,0.8996575058979347,0.9314239770842611,0.799721835883171,0.7702535559678417,0.9536753445635529,0.8522066370167636,0.4004406545325746,0.12827197377151875,0.054467186199632256
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG01114,HG01114,False,haplotype_1,2886,0.6046431046431047,0.2611976836433013,0.9043241112079337,0.9338721775624973,0.8004158004158004,0.7687356321839081,0.9581661891117479,0.8530612244897959,0.39268179123601243,0.12541160784502153,0.057826127261455945
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG01114,HG01114,False,haplotype_2,2779,0.6023749550197913,0.2611976836433013,0.9104775188266649,0.9382556276162658,0.8107232817560274,0.7808219178082192,0.953405017921147,0.85852608929532,0.38296126093323435,0.12144247653543525,0.05398139509688526
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,HG01352,HG01352,False,donor,4377,0.606122915238748,0.2611976836433013,0.8948136242908479,0.927359869741582,0.7959789810372401,0.7694427434170239,0.9472295514511874,0.849129920594695,0.40840044802116504,0.1319894261424346,0.06579296584770084
