context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,coordinate_plus_frozen_sequence_fm,precision,0.48562128344269195,0.024200900430089725,0.46650378721616886,0.5049742061898193,15,5,0
strict,coordinate_plus_frozen_sequence_fm,recall,0.8244972901641531,0.033590459864301474,0.7919499019299517,0.8467281719419543,15,5,0
strict,coordinate_plus_frozen_sequence_fm,normalized_ap,0.27968968623141494,0.027706646822643743,0.25420276819854126,0.30432906454020775,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auprc,0.5644968704742134,0.036956310695567436,0.529362764771305,0.5889310081283247,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,auroc,0.6885497328008726,0.01315933832057884,0.680391388963198,0.7014797108802208,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,balanced_accuracy,0.6214969133421622,0.019697255347574428,0.6052266946162366,0.6376688093541146,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.6103378646334651,0.025911739237437236,0.587089861346882,0.6297951572650173,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.4837756194741657,0.02394021235110529,0.46388737783081,0.5033653263906369,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.8277451776230856,0.039234316087941895,0.7912743763389759,0.8536423526687485,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.27838157128108365,0.02800180617079206,0.2536535381844678,0.30316543153467257,15,5,0
strict,frozen_pangenomefm,auprc,0.41932002613104696,0.03624471163348148,0.3858694695645994,0.4456195807108474,15,5,0
strict,frozen_pangenomefm,auroc,0.5345079737425126,0.01400890410376482,0.5226467984166525,0.5461865976692596,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5008620122950426,0.0025613289424734117,0.499662435200056,0.5027437391761073,15,5,0
strict,frozen_pangenomefm,f1,0.5665326690119569,0.033086163487268457,0.5360565317364548,0.5894753763846907,15,5,0
strict,frozen_pangenomefm,precision,0.3976759543368715,0.03171503159241883,0.36778396285125375,0.41977279337838536,15,5,0
strict,frozen_pangenomefm,recall,0.9893353577410312,0.019855533979980085,0.9740256474147516,0.9985437121906796,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.03700026805744062,0.017655081644581606,0.02268561814928099,0.051128588831968344,15,5,0
strict,frozen_sequence_fm,auprc,0.5645372793773925,0.03637395227774686,0.5305323848919545,0.5880080104722176,15,5,0
strict,frozen_sequence_fm,auroc,0.6881066438131964,0.012507604269786836,0.6803174688180335,0.7004601448761083,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.622945547594772,0.015951528645739902,0.6098438772688392,0.6360472179207046,15,5,0
strict,frozen_sequence_fm,f1,0.6100263579183651,0.02644391875994727,0.5860020833948509,0.6295639537199503,15,5,0
strict,frozen_sequence_fm,precision,0.48578016778324984,0.020841976515118238,0.4694629924979595,0.5031339574430949,15,5,0
strict,frozen_sequence_fm,recall,0.8202391393341669,0.04250359982242626,0.7807128314507096,0.8486719522948075,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.27842907503221614,0.026514438857750802,0.2542669438666261,0.3021159612128377,15,5,0
strict,sequence_kmer,auprc,0.5348686650733946,0.04217556949972966,0.4964075316505033,0.5644440397027394,15,5,0
strict,sequence_kmer,auroc,0.6607351677141299,0.0158807163979288,0.6496677163655511,0.6755352066756041,15,5,0
strict,sequence_kmer,balanced_accuracy,0.591412504061063,0.01924629693361623,0.5762609807741393,0.6076835452137863,15,5,0
strict,sequence_kmer,f1,0.5949472475256162,0.03289513643366731,0.5638868262244431,0.6160346341070465,15,5,0
strict,sequence_kmer,precision,0.45812614923694284,0.02047728425637009,0.4398885998393664,0.47357666206105886,15,5,0
strict,sequence_kmer,recall,0.8507866984480957,0.07603910629796967,0.7795677406576654,0.9031604260801367,15,5,0
strict,sequence_kmer,normalized_ap,0.22944769123786807,0.03500008364603335,0.20121793939946792,0.26121902620470905,15,5,0
