sample,unit,context,in_hprc,mean_n,mean_prevalence,metric,feature_set,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
HG03520,haplotype_1,1hop,False,3830.4,0.6104421899832457,auprc,coordinate_plus_frozen_sequence_fm,0.9035329553259769,0.006683358133597349,0.897930182961352,0.9091357276906019,15,5,0
HG03520,haplotype_1,1hop,False,3830.4,0.6104421899832457,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9479026611641803,0.00414505448557698,0.9446374114565315,0.9513938792947849,15,5,0
HG03520,haplotype_1,1hop,False,3830.4,0.6104421899832457,auroc,coordinate_plus_frozen_sequence_fm,0.8685647999439324,0.00889406415289823,0.8628021688922779,0.8770559987482512,15,5,0
HG03520,haplotype_1,1hop,False,3830.4,0.6104421899832457,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9265295609994761,0.00654653473742602,0.9218604675983723,0.9327611863022978,15,5,0
HG03520,haplotype_1,strict,False,3830.4,0.6104421899832457,auprc,coordinate_plus_frozen_sequence_fm,0.9035329553259769,0.006683358133597349,0.897930182961352,0.9091357276906019,15,5,0
HG03520,haplotype_1,strict,False,3830.4,0.6104421899832457,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9420797575016199,0.0043201937284185025,0.938499465824643,0.9455091181398799,15,5,0
HG03520,haplotype_1,strict,False,3830.4,0.6104421899832457,auroc,coordinate_plus_frozen_sequence_fm,0.8685647999439324,0.00889406415289823,0.8628021688922779,0.8770559987482512,15,5,0
HG03520,haplotype_1,strict,False,3830.4,0.6104421899832457,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9163246183399204,0.005994333674018597,0.9114587813158512,0.9212679985248394,15,5,0
HG03520,haplotype_2,1hop,False,3841.8,0.6108093140566702,auprc,coordinate_plus_frozen_sequence_fm,0.9061113488160674,0.007666934110131683,0.9005965927251491,0.9131700130675185,15,5,0
HG03520,haplotype_2,1hop,False,3841.8,0.6108093140566702,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9481037567977232,0.004971469003563718,0.9453048373172167,0.9529033826418006,15,5,0
HG03520,haplotype_2,1hop,False,3841.8,0.6108093140566702,auroc,coordinate_plus_frozen_sequence_fm,0.8678089805448135,0.004815516262415497,0.8637380476128159,0.8716120634410494,15,5,0
HG03520,haplotype_2,1hop,False,3841.8,0.6108093140566702,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9255009494929887,0.004712040376653503,0.9215922020186323,0.9292343955653337,15,5,0
HG03520,haplotype_2,strict,False,3841.8,0.6108093140566702,auprc,coordinate_plus_frozen_sequence_fm,0.9061113488160674,0.007666934110131683,0.9005965927251491,0.9131700130675185,15,5,0
HG03520,haplotype_2,strict,False,3841.8,0.6108093140566702,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9426190564744221,0.005541588976674526,0.9385344830362728,0.9475054136224434,15,5,0
HG03520,haplotype_2,strict,False,3841.8,0.6108093140566702,auroc,coordinate_plus_frozen_sequence_fm,0.8678089805448135,0.004815516262415497,0.8637380476128159,0.8716120634410494,15,5,0
HG03520,haplotype_2,strict,False,3841.8,0.6108093140566702,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9146466896728535,0.004902673757240427,0.9104145858974579,0.9183419596811985,15,5,0
HG03683,donor,1hop,False,5195.0,0.6212809890267031,auprc,coordinate_plus_frozen_sequence_fm,0.9047974247751772,0.013666730414438215,0.8933029332352235,0.916291916315131,15,5,0
HG03683,donor,1hop,False,5195.0,0.6212809890267031,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9470108754404941,0.009931807617038477,0.9387736264821793,0.954976999212147,15,5,0
HG03683,donor,1hop,False,5195.0,0.6212809890267031,auroc,coordinate_plus_frozen_sequence_fm,0.8582936622261567,0.010644995407652584,0.8494413722766583,0.8671459521756554,15,5,0
HG03683,donor,1hop,False,5195.0,0.6212809890267031,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9186424402379163,0.00903014960117355,0.9112524949789744,0.9259477141180483,15,5,0
HG03683,donor,strict,False,5195.0,0.6212809890267031,auprc,coordinate_plus_frozen_sequence_fm,0.9047974247751772,0.013666730414438215,0.8933029332352235,0.916291916315131,15,5,0
HG03683,donor,strict,False,5195.0,0.6212809890267031,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9394653534514918,0.009961606385280493,0.9312929407006191,0.9478326459005417,15,5,0
HG03683,donor,strict,False,5195.0,0.6212809890267031,auroc,coordinate_plus_frozen_sequence_fm,0.8582936622261567,0.010644995407652584,0.8494413722766583,0.8671459521756554,15,5,0
HG03683,donor,strict,False,5195.0,0.6212809890267031,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9059495025463222,0.009534248906660037,0.8981247338338598,0.9138261083784827,15,5,0
HG03683,haplotype_1,1hop,False,3444.4,0.6199030685572341,auprc,coordinate_plus_frozen_sequence_fm,0.9130110453988863,0.010698091975096507,0.9042786626328472,0.9217434281649256,15,5,0
HG03683,haplotype_1,1hop,False,3444.4,0.6199030685572341,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9536072843531694,0.00647409722987594,0.9482229958851344,0.9588489829704506,15,5,0
HG03683,haplotype_1,1hop,False,3444.4,0.6199030685572341,auroc,coordinate_plus_frozen_sequence_fm,0.8709760818849179,0.008793150918377133,0.8636984080733546,0.8782537556964811,15,5,0
HG03683,haplotype_1,1hop,False,3444.4,0.6199030685572341,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9286534005375839,0.005696924491714527,0.9239605296587435,0.9332634664684574,15,5,0
HG03683,haplotype_1,strict,False,3444.4,0.6199030685572341,auprc,coordinate_plus_frozen_sequence_fm,0.9130110453988863,0.010698091975096507,0.9042786626328472,0.9217434281649256,15,5,0
HG03683,haplotype_1,strict,False,3444.4,0.6199030685572341,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9465091269433362,0.007904814630185247,0.9399708290324381,0.9531064106715245,15,5,0
HG03683,haplotype_1,strict,False,3444.4,0.6199030685572341,auroc,coordinate_plus_frozen_sequence_fm,0.8709760818849179,0.008793150918377133,0.8636984080733546,0.8782537556964811,15,5,0
HG03683,haplotype_1,strict,False,3444.4,0.6199030685572341,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9170766811211378,0.007155639389183357,0.9112322532268615,0.9230168714125174,15,5,0
HG03683,haplotype_2,1hop,False,3426.8,0.6254815596921213,auprc,coordinate_plus_frozen_sequence_fm,0.911295017021177,0.015324252068699626,0.8987657362505256,0.9237322789327419,15,5,0
HG03683,haplotype_2,1hop,False,3426.8,0.6254815596921213,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.953039611785901,0.01037780478249523,0.9444291998802152,0.9611763170052011,15,5,0
HG03683,haplotype_2,1hop,False,3426.8,0.6254815596921213,auroc,coordinate_plus_frozen_sequence_fm,0.8686297415944999,0.01054153360417908,0.8600907301188088,0.8771687530701908,15,5,0
HG03683,haplotype_2,1hop,False,3426.8,0.6254815596921213,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9278721417702436,0.008636260250437504,0.920895872974125,0.9345042348894844,15,5,0
HG03683,haplotype_2,strict,False,3426.8,0.6254815596921213,auprc,coordinate_plus_frozen_sequence_fm,0.911295017021177,0.015324252068699626,0.8987657362505256,0.9237322789327419,15,5,0
HG03683,haplotype_2,strict,False,3426.8,0.6254815596921213,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9462054751834087,0.009962330838264293,0.9379408823333115,0.9542573950475297,15,5,0
HG03683,haplotype_2,strict,False,3426.8,0.6254815596921213,auroc,coordinate_plus_frozen_sequence_fm,0.8686297415944999,0.01054153360417908,0.8600907301188088,0.8771687530701908,15,5,0
HG03683,haplotype_2,strict,False,3426.8,0.6254815596921213,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9159261798869632,0.008903136140992517,0.9088701986212812,0.923286721946116,15,5,0
HG03732,donor,1hop,False,5288.6,0.6197841054113881,auprc,coordinate_plus_frozen_sequence_fm,0.9030826431354289,0.015776835714137974,0.8901831682113293,0.9156601453015244,15,5,0
HG03732,donor,1hop,False,5288.6,0.6197841054113881,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9427923903148367,0.010750216697988329,0.9337267192447176,0.9508202054673751,15,5,0
HG03732,donor,1hop,False,5288.6,0.6197841054113881,auroc,coordinate_plus_frozen_sequence_fm,0.8563488821025529,0.010797179521974818,0.846870911071988,0.8648934213490257,15,5,0
HG03732,donor,1hop,False,5288.6,0.6197841054113881,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9153955156128908,0.009703549129252944,0.9071344736384862,0.9226768023134565,15,5,0
HG03732,donor,strict,False,5288.6,0.6197841054113881,auprc,coordinate_plus_frozen_sequence_fm,0.9030826431354289,0.015776835714137974,0.8901831682113293,0.9156601453015244,15,5,0
HG03732,donor,strict,False,5288.6,0.6197841054113881,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9377454744474039,0.011513711211123821,0.9279045404645953,0.9468973067970735,15,5,0
HG03732,donor,strict,False,5288.6,0.6197841054113881,auroc,coordinate_plus_frozen_sequence_fm,0.8563488821025529,0.010797179521974818,0.846870911071988,0.8648934213490257,15,5,0
HG03732,donor,strict,False,5288.6,0.6197841054113881,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9046711568203335,0.011299878754078629,0.8945614638870834,0.9133660342754968,15,5,0
HG03732,haplotype_1,1hop,False,3407.0,0.619340706695585,auprc,coordinate_plus_frozen_sequence_fm,0.9064397108242744,0.016206876806995243,0.8928158500383848,0.9195429424773258,15,5,0
HG03732,haplotype_1,1hop,False,3407.0,0.619340706695585,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9477808080617313,0.011268363812781193,0.9381744149538115,0.9558332386418482,15,5,0
HG03732,haplotype_1,1hop,False,3407.0,0.619340706695585,auroc,coordinate_plus_frozen_sequence_fm,0.8633280531118486,0.013693849976142026,0.8509816320266049,0.8741180851528639,15,5,0
HG03732,haplotype_1,1hop,False,3407.0,0.619340706695585,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9222233851743435,0.010724623406992723,0.9130316767042511,0.9302197191487007,15,5,0
HG03732,haplotype_1,strict,False,3407.0,0.619340706695585,auprc,coordinate_plus_frozen_sequence_fm,0.9064397108242744,0.016206876806995243,0.8928158500383848,0.9195429424773258,15,5,0
HG03732,haplotype_1,strict,False,3407.0,0.619340706695585,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9425683576154997,0.011655462961351433,0.9324371960766509,0.951981134937472,15,5,0
HG03732,haplotype_1,strict,False,3407.0,0.619340706695585,auroc,coordinate_plus_frozen_sequence_fm,0.8633280531118486,0.013693849976142026,0.8509816320266049,0.8741180851528639,15,5,0
HG03732,haplotype_1,strict,False,3407.0,0.619340706695585,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9128123385205279,0.011926917901486636,0.9022467629915454,0.9221847734614298,15,5,0
HG03732,haplotype_2,1hop,False,3474.8,0.6221357761266868,auprc,coordinate_plus_frozen_sequence_fm,0.9146690404019535,0.01315339996700943,0.9038467116967764,0.9254913691071301,15,5,0
HG03732,haplotype_2,1hop,False,3474.8,0.6221357761266868,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9516213962952487,0.007827203452007983,0.9454631620193332,0.9578815755099213,15,5,0
HG03732,haplotype_2,1hop,False,3474.8,0.6221357761266868,auroc,coordinate_plus_frozen_sequence_fm,0.8717368861557193,0.005410207903570795,0.8671811514833976,0.8762926208280413,15,5,0
HG03732,haplotype_2,1hop,False,3474.8,0.6221357761266868,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9277301509232926,0.006033008512055745,0.9230529234112894,0.9327315009975399,15,5,0
HG03732,haplotype_2,strict,False,3474.8,0.6221357761266868,auprc,coordinate_plus_frozen_sequence_fm,0.9146690404019535,0.01315339996700943,0.9038467116967764,0.9254913691071301,15,5,0
HG03732,haplotype_2,strict,False,3474.8,0.6221357761266868,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9476102902892133,0.008787938934252365,0.9404544130749604,0.9548349402521493,15,5,0
HG03732,haplotype_2,strict,False,3474.8,0.6221357761266868,auroc,coordinate_plus_frozen_sequence_fm,0.8717368861557193,0.005410207903570795,0.8671811514833976,0.8762926208280413,15,5,0
HG03732,haplotype_2,strict,False,3474.8,0.6221357761266868,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9180848114338587,0.0069810161294390355,0.9124094472522288,0.9237826672678277,15,5,0
HG03807,donor,1hop,False,5310.0,0.6225253098058112,auprc,coordinate_plus_frozen_sequence_fm,0.904516269889132,0.011533841593473605,0.8944367758018382,0.9139642602078007,15,5,0
HG03807,donor,1hop,False,5310.0,0.6225253098058112,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.947149546503672,0.0076826180417642175,0.9405851683154786,0.9533255198793483,15,5,0
HG03807,donor,1hop,False,5310.0,0.6225253098058112,auroc,coordinate_plus_frozen_sequence_fm,0.8574571383754649,0.009065730019582439,0.8490815442783018,0.8641456857205737,15,5,0
HG03807,donor,1hop,False,5310.0,0.6225253098058112,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9197999207492447,0.00724277573672247,0.9134089361035744,0.9250827486199754,15,5,0
HG03807,donor,strict,False,5310.0,0.6225253098058112,auprc,coordinate_plus_frozen_sequence_fm,0.904516269889132,0.011533841593473605,0.8944367758018382,0.9139642602078007,15,5,0
HG03807,donor,strict,False,5310.0,0.6225253098058112,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9403526422312348,0.008094453510436488,0.9335618110024622,0.9469787708460453,15,5,0
HG03807,donor,strict,False,5310.0,0.6225253098058112,auroc,coordinate_plus_frozen_sequence_fm,0.8574571383754649,0.009065730019582439,0.8490815442783018,0.8641456857205737,15,5,0
HG03807,donor,strict,False,5310.0,0.6225253098058112,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9076128830068175,0.0072738821679408155,0.9012078859498144,0.913241389072252,15,5,0
HG03807,haplotype_1,1hop,False,3477.4,0.6274129571016408,auprc,coordinate_plus_frozen_sequence_fm,0.9114502296184547,0.009447401207205957,0.902990666013231,0.9189829181103605,15,5,0
HG03807,haplotype_1,1hop,False,3477.4,0.6274129571016408,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9525350918678311,0.0051206990790212325,0.9480599862653556,0.9563040215892027,15,5,0
HG03807,haplotype_1,1hop,False,3477.4,0.6274129571016408,auroc,coordinate_plus_frozen_sequence_fm,0.866772546281367,0.007512192649770596,0.8602252623735301,0.8731199004306542,15,5,0
HG03807,haplotype_1,1hop,False,3477.4,0.6274129571016408,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9274505724390344,0.005330973338189922,0.9228719542380325,0.9314831942431389,15,5,0
HG03807,haplotype_1,strict,False,3477.4,0.6274129571016408,auprc,coordinate_plus_frozen_sequence_fm,0.9114502296184547,0.009447401207205957,0.902990666013231,0.9189829181103605,15,5,0
HG03807,haplotype_1,strict,False,3477.4,0.6274129571016408,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9469549868105551,0.005676694626686309,0.9419137702033681,0.9510796128526652,15,5,0
HG03807,haplotype_1,strict,False,3477.4,0.6274129571016408,auroc,coordinate_plus_frozen_sequence_fm,0.866772546281367,0.007512192649770596,0.8602252623735301,0.8731199004306542,15,5,0
HG03807,haplotype_1,strict,False,3477.4,0.6274129571016408,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9165052194921646,0.00677035466839615,0.9109953388018818,0.9223512765701761,15,5,0
HG03807,haplotype_2,1hop,False,3489.0,0.6223264027343828,auprc,coordinate_plus_frozen_sequence_fm,0.9120501635360149,0.011568955809098173,0.9029122341323789,0.9211880929396504,15,5,0
HG03807,haplotype_2,1hop,False,3489.0,0.6223264027343828,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9530112528565003,0.008343276171624527,0.9462055457937772,0.9596865367296749,15,5,0
HG03807,haplotype_2,1hop,False,3489.0,0.6223264027343828,auroc,coordinate_plus_frozen_sequence_fm,0.8697304569860246,0.010571983180852689,0.8605710530375219,0.877694150742039,15,5,0
HG03807,haplotype_2,1hop,False,3489.0,0.6223264027343828,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9287098282655494,0.008042383914777483,0.9218151256103372,0.9349646577096303,15,5,0
HG03807,haplotype_2,strict,False,3489.0,0.6223264027343828,auprc,coordinate_plus_frozen_sequence_fm,0.9120501635360149,0.011568955809098173,0.9029122341323789,0.9211880929396504,15,5,0
HG03807,haplotype_2,strict,False,3489.0,0.6223264027343828,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.946350712017216,0.00889676678827695,0.9390915152268156,0.9536048244461255,15,5,0
HG03807,haplotype_2,strict,False,3489.0,0.6223264027343828,auroc,coordinate_plus_frozen_sequence_fm,0.8697304569860246,0.010571983180852689,0.8605710530375219,0.877694150742039,15,5,0
HG03807,haplotype_2,strict,False,3489.0,0.6223264027343828,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9174673962381821,0.008168329902032463,0.9105918598615542,0.9240268898899142,15,5,0
HG04036,donor,1hop,False,5270.6,0.6222786340347574,auprc,coordinate_plus_frozen_sequence_fm,0.9054753493282213,0.0176379966773628,0.8911913336030955,0.9192918859330259,15,5,0
HG04036,donor,1hop,False,5270.6,0.6222786340347574,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9472319112451179,0.010805815659921947,0.9381047674717322,0.9552233686027766,15,5,0
HG04036,donor,1hop,False,5270.6,0.6222786340347574,auroc,coordinate_plus_frozen_sequence_fm,0.8605328719700317,0.013987924001857732,0.8488417883681689,0.8722239555718947,15,5,0
HG04036,donor,1hop,False,5270.6,0.6222786340347574,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9210046736810618,0.009116639204697536,0.9135334221195065,0.9279052081190726,15,5,0
HG04036,donor,strict,False,5270.6,0.6222786340347574,auprc,coordinate_plus_frozen_sequence_fm,0.9054753493282213,0.0176379966773628,0.8911913336030955,0.9192918859330259,15,5,0
HG04036,donor,strict,False,5270.6,0.6222786340347574,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9401107298924799,0.011650727351994274,0.9302348156256157,0.9494551576761431,15,5,0
HG04036,donor,strict,False,5270.6,0.6222786340347574,auroc,coordinate_plus_frozen_sequence_fm,0.8605328719700317,0.013987924001857732,0.8488417883681689,0.8722239555718947,15,5,0
HG04036,donor,strict,False,5270.6,0.6222786340347574,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9084536811270577,0.010905574715816142,0.8994506684614019,0.9172593529630577,15,5,0
HG04036,haplotype_1,1hop,False,3468.8,0.6242773517427739,auprc,coordinate_plus_frozen_sequence_fm,0.9121793538202785,0.01672541962526254,0.8984664517048834,0.9253169023960895,15,5,0
HG04036,haplotype_1,1hop,False,3468.8,0.6242773517427739,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9515915239340065,0.010359766315056002,0.9429111583618319,0.9592126999390396,15,5,0
HG04036,haplotype_1,1hop,False,3468.8,0.6242773517427739,auroc,coordinate_plus_frozen_sequence_fm,0.8703271989508389,0.013674595136874718,0.859052129666469,0.881602268235208,15,5,0
HG04036,haplotype_1,1hop,False,3468.8,0.6242773517427739,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9277153543145779,0.008995858156054476,0.9205502738946834,0.9348032207750552,15,5,0
HG04036,haplotype_1,strict,False,3468.8,0.6242773517427739,auprc,coordinate_plus_frozen_sequence_fm,0.9121793538202785,0.01672541962526254,0.8984664517048834,0.9253169023960895,15,5,0
HG04036,haplotype_1,strict,False,3468.8,0.6242773517427739,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9453799004162045,0.011738047976990471,0.935515049043887,0.9548541437328036,15,5,0
HG04036,haplotype_1,strict,False,3468.8,0.6242773517427739,auroc,coordinate_plus_frozen_sequence_fm,0.8703271989508389,0.013674595136874718,0.859052129666469,0.881602268235208,15,5,0
HG04036,haplotype_1,strict,False,3468.8,0.6242773517427739,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9169161626387103,0.011643818664770607,0.9073388593470882,0.9264212258286254,15,5,0
HG04036,haplotype_2,1hop,False,3446.6,0.620960650618527,auprc,coordinate_plus_frozen_sequence_fm,0.911229791562621,0.019146912707521453,0.895776599142115,0.926152532724384,15,5,0
HG04036,haplotype_2,1hop,False,3446.6,0.620960650618527,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9536069101504906,0.01131035870868697,0.9438822642631178,0.9619677730101632,15,5,0
HG04036,haplotype_2,1hop,False,3446.6,0.620960650618527,auroc,coordinate_plus_frozen_sequence_fm,0.8719486605181281,0.011557708026317583,0.8626057404037444,0.8812915806325121,15,5,0
HG04036,haplotype_2,1hop,False,3446.6,0.620960650618527,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9308473985801856,0.008362503194620062,0.9240812855776339,0.9371768030288211,15,5,0
HG04036,haplotype_2,strict,False,3446.6,0.620960650618527,auprc,coordinate_plus_frozen_sequence_fm,0.911229791562621,0.019146912707521453,0.895776599142115,0.926152532724384,15,5,0
HG04036,haplotype_2,strict,False,3446.6,0.620960650618527,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.947398597754756,0.011321056496743927,0.9375903795981797,0.956390768254346,15,5,0
HG04036,haplotype_2,strict,False,3446.6,0.620960650618527,auroc,coordinate_plus_frozen_sequence_fm,0.8719486605181281,0.011557708026317583,0.8626057404037444,0.8812915806325121,15,5,0
HG04036,haplotype_2,strict,False,3446.6,0.620960650618527,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9200794709043016,0.008835353547309261,0.9128656645087854,0.9273685415154973,15,5,0
HG04217,donor,1hop,False,5259.6,0.6231936541520536,auprc,coordinate_plus_frozen_sequence_fm,0.9078503491108957,0.011202002295810322,0.8983867738759348,0.9173139243458561,15,5,0
HG04217,donor,1hop,False,5259.6,0.6231936541520536,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.947501428165743,0.008361585013596773,0.9409125061909105,0.9542121557500475,15,5,0
HG04217,donor,1hop,False,5259.6,0.6231936541520536,auroc,coordinate_plus_frozen_sequence_fm,0.8621950378108358,0.007724252105448974,0.855711795146432,0.86867828047524,15,5,0
HG04217,donor,1hop,False,5259.6,0.6231936541520536,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9205130276762884,0.007450734810526223,0.914475703196606,0.9263263166824683,15,5,0
HG04217,donor,strict,False,5259.6,0.6231936541520536,auprc,coordinate_plus_frozen_sequence_fm,0.9078503491108957,0.011202002295810322,0.8983867738759348,0.9173139243458561,15,5,0
HG04217,donor,strict,False,5259.6,0.6231936541520536,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9429523152548863,0.007883666970546861,0.9365139502467805,0.9494658561486214,15,5,0
HG04217,donor,strict,False,5259.6,0.6231936541520536,auroc,coordinate_plus_frozen_sequence_fm,0.8621950378108358,0.007724252105448974,0.855711795146432,0.86867828047524,15,5,0
HG04217,donor,strict,False,5259.6,0.6231936541520536,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9105326727240257,0.0075153058166226305,0.9043982818072661,0.916780194173263,15,5,0
HG04217,haplotype_1,1hop,False,3498.6,0.6246668695702617,auprc,coordinate_plus_frozen_sequence_fm,0.9147353594558634,0.012767387515035446,0.9041333095426102,0.9253374093691167,15,5,0
HG04217,haplotype_1,1hop,False,3498.6,0.6246668695702617,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9531589603722784,0.008151288773568419,0.9465760083469493,0.9596097215890638,15,5,0
HG04217,haplotype_1,1hop,False,3498.6,0.6246668695702617,auroc,coordinate_plus_frozen_sequence_fm,0.8735383300076791,0.006808229414979599,0.8680142156680503,0.8790624443473078,15,5,0
HG04217,haplotype_1,1hop,False,3498.6,0.6246668695702617,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9293886593462017,0.0064561785269995385,0.9243491191095378,0.934304821347885,15,5,0
HG04217,haplotype_1,strict,False,3498.6,0.6246668695702617,auprc,coordinate_plus_frozen_sequence_fm,0.9147353594558634,0.012767387515035446,0.9041333095426102,0.9253374093691167,15,5,0
HG04217,haplotype_1,strict,False,3498.6,0.6246668695702617,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9494404401749647,0.00814654093477048,0.9426584085087106,0.9560436860176302,15,5,0
HG04217,haplotype_1,strict,False,3498.6,0.6246668695702617,auroc,coordinate_plus_frozen_sequence_fm,0.8735383300076791,0.006808229414979599,0.8680142156680503,0.8790624443473078,15,5,0
HG04217,haplotype_1,strict,False,3498.6,0.6246668695702617,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9209415809086294,0.006371363036794121,0.9157341473451832,0.9261147287607164,15,5,0
HG04217,haplotype_2,1hop,False,3514.4,0.6251626877928812,auprc,coordinate_plus_frozen_sequence_fm,0.9137319499056502,0.010373761831272393,0.9055674221504462,0.9225300622913836,15,5,0
HG04217,haplotype_2,1hop,False,3514.4,0.6251626877928812,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9541807260594714,0.00738766671400321,0.9485200169526095,0.9600349047485999,15,5,0
HG04217,haplotype_2,1hop,False,3514.4,0.6251626877928812,auroc,coordinate_plus_frozen_sequence_fm,0.8708364707268169,0.007966307385313521,0.8642538417535517,0.8774190997000826,15,5,0
HG04217,haplotype_2,1hop,False,3514.4,0.6251626877928812,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9292219474198359,0.006360516458016352,0.924301596887615,0.9340933435079432,15,5,0
HG04217,haplotype_2,strict,False,3514.4,0.6251626877928812,auprc,coordinate_plus_frozen_sequence_fm,0.9137319499056502,0.010373761831272393,0.9055674221504462,0.9225300622913836,15,5,0
HG04217,haplotype_2,strict,False,3514.4,0.6251626877928812,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9491019261567888,0.006488322564163309,0.9438495722531988,0.9545456315428491,15,5,0
HG04217,haplotype_2,strict,False,3514.4,0.6251626877928812,auroc,coordinate_plus_frozen_sequence_fm,0.8708364707268169,0.007966307385313521,0.8642538417535517,0.8774190997000826,15,5,0
HG04217,haplotype_2,strict,False,3514.4,0.6251626877928812,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.918976015169945,0.006680757096213778,0.9135611977597543,0.9245628822702933,15,5,0
