sample,unit,context,in_hprc,mean_n,mean_prevalence,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
HG03009,donor,1hop,False,5313.6,0.6192983531044154,auroc,0.06013131863172934,0.0038492525638438154,0.05740743471023033,0.06315382810224845,15,5,0
HG03009,donor,strict,False,5313.6,0.6192983531044154,auprc,0.035894955925110654,0.0037331862670267456,0.032813230348924874,0.038863966887282025,15,5,0
HG03009,donor,strict,False,5313.6,0.6192983531044154,auroc,0.048697666500785095,0.0014643701621160298,0.04782313827980129,0.04951006188190454,15,5,0
HG03009,haplotype_1,1hop,False,3423.4,0.6218110269341237,auprc,0.04158568328495231,0.006925513606131794,0.03598817673991426,0.04723364573750031,15,5,0
HG03009,haplotype_1,1hop,False,3423.4,0.6218110269341237,auroc,0.058907009369213434,0.00497997955835707,0.05501112107234883,0.06290280019078287,15,5,0
HG03009,haplotype_1,strict,False,3423.4,0.6218110269341237,auprc,0.035521955697871636,0.003971627086673346,0.03198065009427258,0.03840347618309532,15,5,0
HG03009,haplotype_1,strict,False,3423.4,0.6218110269341237,auroc,0.048100921660461274,0.001610612301588207,0.04715733296892905,0.04891775558213453,15,5,0
HG03009,haplotype_2,1hop,False,3528.4,0.6206695495259622,auprc,0.04104183658553298,0.004800106041877867,0.03744943773921736,0.04450168560936749,15,5,0
HG03009,haplotype_2,1hop,False,3528.4,0.6206695495259622,auroc,0.05736141576995759,0.004019631097248561,0.05431561453735509,0.060332892623009095,15,5,0
HG03009,haplotype_2,strict,False,3528.4,0.6206695495259622,auprc,0.03561346039354527,0.0035210461382921597,0.03279181638198844,0.03847043431903377,15,5,0
HG03009,haplotype_2,strict,False,3528.4,0.6206695495259622,auroc,0.04820957798945407,0.0019807273198158663,0.04663084970185029,0.04947923516559631,15,5,0
HG03065,donor,1hop,False,6111.4,0.6108216962736129,auprc,0.04595452401877224,0.005492784286116913,0.04195534591463561,0.05032837928697283,15,5,0
HG03065,donor,1hop,False,6111.4,0.6108216962736129,auroc,0.06036209113088606,0.005039871224811718,0.056495665907527665,0.06435212388838041,15,5,0
HG03065,donor,strict,False,6111.4,0.6108216962736129,auprc,0.04036926679570074,0.004959134410633327,0.03621732185369022,0.04423632613550834,15,5,0
HG03065,donor,strict,False,6111.4,0.6108216962736129,auroc,0.04967773004266299,0.003711406032656831,0.04676886622425599,0.05243938963887383,15,5,0
HG03065,haplotype_1,1hop,False,3779.6,0.6091148701517172,auprc,0.04433465546294695,0.004527467853225901,0.040859516616088054,0.048063463652121614,15,5,0
HG03065,haplotype_1,1hop,False,3779.6,0.6091148701517172,auroc,0.05831518446210022,0.0043679234386763376,0.05484280255127726,0.061837317733680064,15,5,0
HG03065,haplotype_1,strict,False,3779.6,0.6091148701517172,auprc,0.0384694725777173,0.0045198498681908155,0.03457578607074604,0.041869027310652084,15,5,0
HG03065,haplotype_1,strict,False,3779.6,0.6091148701517172,auroc,0.048523748042189944,0.003650641492454409,0.04580817444084136,0.05153071633916912,15,5,0
HG03065,haplotype_2,1hop,False,3849.6,0.6113556935831428,auprc,0.045765269301684564,0.0055292414925273555,0.041989199183065345,0.04971934962205253,15,5,0
HG03065,haplotype_2,1hop,False,3849.6,0.6113556935831428,auroc,0.05850253224008423,0.004886823664295283,0.055089469140773485,0.06224565530425087,15,5,0
HG03065,haplotype_2,strict,False,3849.6,0.6113556935831428,auprc,0.041598372082989554,0.0050239290325005395,0.03745078664054576,0.045572973223510095,15,5,0
HG03065,haplotype_2,strict,False,3849.6,0.6113556935831428,auroc,0.04958001481032597,0.00334264520683484,0.04720970018878297,0.05209161954590329,15,5,0
HG03248,donor,1hop,False,6023.8,0.6133457106701641,auprc,0.04438546582338827,0.005802345461035849,0.040478507022219584,0.049281176018122215,15,5,0
HG03248,donor,1hop,False,6023.8,0.6133457106701641,auroc,0.06019788955551016,0.0053325919742102205,0.055451272537277406,0.06383969024407067,15,5,0
HG03248,donor,strict,False,6023.8,0.6133457106701641,auprc,0.03775251599499333,0.004623059169340392,0.034057561850238144,0.04155287960199335,15,5,0
HG03248,donor,strict,False,6023.8,0.6133457106701641,auroc,0.04808068405439988,0.003985204614776313,0.04454180219867442,0.05072684628476376,15,5,0
HG03248,haplotype_1,1hop,False,3712.2,0.6128725081612215,auprc,0.04362003844467683,0.0031975413576239707,0.04139991511251931,0.04636999774805157,15,5,0
HG03248,haplotype_1,1hop,False,3712.2,0.6128725081612215,auroc,0.05834182187204467,0.004635362974725585,0.0541847093260999,0.061604693302629104,15,5,0
HG03248,haplotype_1,strict,False,3712.2,0.6128725081612215,auprc,0.03791074661740741,0.0035832573942576372,0.03549824794671203,0.0409051174276804,15,5,0
HG03248,haplotype_1,strict,False,3712.2,0.6128725081612215,auroc,0.04702750645996249,0.0031253221892902235,0.044543085159999024,0.04908737040891976,15,5,0
HG03248,haplotype_2,1hop,False,3873.8,0.6160607343683443,auprc,0.04328661779939455,0.008163099759136932,0.037288713573160236,0.050145556748628785,15,5,0
HG03248,haplotype_2,1hop,False,3873.8,0.6160607343683443,auroc,0.057731999062613726,0.0064037661662358,0.05240721050888351,0.06240267054485766,15,5,0
HG03248,haplotype_2,strict,False,3873.8,0.6160607343683443,auprc,0.03792463737515417,0.006745540512497745,0.03224936930705055,0.04339495125183275,15,5,0
HG03248,haplotype_2,strict,False,3873.8,0.6160607343683443,auroc,0.047787192865113216,0.005066803303851355,0.043453097041035615,0.0517586152581751,15,5,0
HG03371,donor,1hop,False,6065.6,0.614372379109165,auprc,0.0444658024525048,0.007083919876746934,0.039008602110211225,0.050231665653430284,15,5,0
HG03371,donor,1hop,False,6065.6,0.614372379109165,auroc,0.06033281566205042,0.004854465307575714,0.056817244514815235,0.06425075095427814,15,5,0
HG03371,donor,strict,False,6065.6,0.614372379109165,auprc,0.038981127941631076,0.0053881613188116895,0.03500713721425212,0.04363161628854012,15,5,0
HG03371,donor,strict,False,6065.6,0.614372379109165,auroc,0.04961603795789691,0.0035769228662415023,0.047085759865015016,0.05237926186991303,15,5,0
HG03371,haplotype_1,1hop,False,3730.4,0.6159475687521226,auprc,0.042157673402436514,0.00525322698993717,0.03806410213860651,0.046836870215741844,15,5,0
HG03371,haplotype_1,1hop,False,3730.4,0.6159475687521226,auroc,0.05695316675217245,0.0045637794686099326,0.05345019960805605,0.06090051371947814,15,5,0
HG03371,haplotype_1,strict,False,3730.4,0.6159475687521226,auprc,0.03712583863071758,0.00491562943069605,0.03364041981938826,0.04144039217384378,15,5,0
HG03371,haplotype_1,strict,False,3730.4,0.6159475687521226,auroc,0.048437432063091035,0.0037847345106523495,0.04571378839699785,0.05134958749086788,15,5,0
HG03371,haplotype_2,1hop,False,3890.2,0.6144568713740218,auprc,0.043835200202704934,0.008152421774852594,0.03772884398038148,0.05038862839681045,15,5,0
HG03371,haplotype_2,1hop,False,3890.2,0.6144568713740218,auroc,0.05796701252937661,0.004797202739838967,0.05527850831542321,0.06182337605487842,15,5,0
HG03371,haplotype_2,strict,False,3890.2,0.6144568713740218,auprc,0.03995843144743919,0.006121047484011897,0.03523013804038063,0.04514420278579801,15,5,0
HG03371,haplotype_2,strict,False,3890.2,0.6144568713740218,auroc,0.04861383735794073,0.0033065235814764777,0.04632680024198443,0.051299000443074665,15,5,0
HG03452,donor,1hop,False,6199.0,0.6146366176063242,auprc,0.04317966991643933,0.003537864044509079,0.04083714598934017,0.046411159367409874,15,5,0
HG03452,donor,1hop,False,6199.0,0.6146366176063242,auroc,0.05981544376642204,0.003314407738572429,0.057256313015382726,0.06260484521346266,15,5,0
HG03452,donor,strict,False,6199.0,0.6146366176063242,auprc,0.03563444469625141,0.0026722003470482734,0.03375167377609414,0.03791303493079913,15,5,0
HG03452,donor,strict,False,6199.0,0.6146366176063242,auroc,0.04647535579501259,0.0038768401450609705,0.0434967875489126,0.04976262217046372,15,5,0
HG03452,haplotype_1,1hop,False,3926.6,0.6125533306490623,auprc,0.041047047365208846,0.0039286569957772645,0.03807032429904939,0.04435679715837211,15,5,0
HG03452,haplotype_1,1hop,False,3926.6,0.6125533306490623,auroc,0.05615324664822349,0.0030632540471411886,0.05354973728352873,0.05823828911519915,15,5,0
HG03452,haplotype_1,strict,False,3926.6,0.6125533306490623,auprc,0.03587252635514115,0.002905258153608841,0.03368799605747566,0.03821671233759717,15,5,0
HG03452,haplotype_1,strict,False,3926.6,0.6125533306490623,auroc,0.04553075733716824,0.002692879521590085,0.04356354000689324,0.047730060945583005,15,5,0
HG03452,haplotype_2,1hop,False,3831.8,0.6165273828366246,auprc,0.04272738926243756,0.003151251861700901,0.04048937895749492,0.045556096767104384,15,5,0
HG03452,haplotype_2,1hop,False,3831.8,0.6165273828366246,auroc,0.05776810932625406,0.0029815931488144545,0.05540471556538283,0.060172937519818274,15,5,0
HG03452,haplotype_2,strict,False,3831.8,0.6165273828366246,auprc,0.03487926801067873,0.0028727492752348717,0.0326237889434327,0.03711586099247782,15,5,0
HG03452,haplotype_2,strict,False,3831.8,0.6165273828366246,auroc,0.04536005537040592,0.004454274035870387,0.0418253158606155,0.04884935308296468,15,5,0
HG03456,donor,1hop,False,6147.4,0.6090080671857989,auprc,0.04664880898179913,0.005514416200836464,0.043105691347703104,0.05089230752987877,15,5,0
HG03456,donor,1hop,False,6147.4,0.6090080671857989,auroc,0.061609930898168394,0.004987537454801777,0.05747104580876777,0.06491768294346326,15,5,0
HG03456,donor,strict,False,6147.4,0.6090080671857989,auprc,0.03947649379489142,0.00410969650422582,0.03625149520126882,0.04288467357791315,15,5,0
HG03456,donor,strict,False,6147.4,0.6090080671857989,auroc,0.049321858976090406,0.003534879631211589,0.04618095503708851,0.05194796445664374,15,5,0
HG03456,haplotype_1,1hop,False,3797.6,0.6132753782509173,auprc,0.044650823535925345,0.004420620867694748,0.04150644708651842,0.04822001283679228,15,5,0
HG03456,haplotype_1,1hop,False,3797.6,0.6132753782509173,auroc,0.06013480856865882,0.0051277226901319485,0.05576655854943919,0.06397414265150206,15,5,0
HG03456,haplotype_1,strict,False,3797.6,0.6132753782509173,auprc,0.03878637999597952,0.003998202811580025,0.03606176283556055,0.0424761063532765,15,5,0
HG03456,haplotype_1,strict,False,3797.6,0.6132753782509173,auroc,0.04902546187407761,0.004765986514708996,0.04490136847435042,0.052647096898473876,15,5,0
HG03456,haplotype_2,1hop,False,3895.0,0.6070335885383031,auprc,0.04552908060240685,0.00709702681491244,0.040334471693936454,0.05099987925237062,15,5,0
HG03456,haplotype_2,1hop,False,3895.0,0.6070335885383031,auroc,0.05806561171735751,0.0057385484219666626,0.05347315030293023,0.06214631971263162,15,5,0
HG03456,haplotype_2,strict,False,3895.0,0.6070335885383031,auprc,0.03990370114579076,0.006543116289923257,0.03419775077393644,0.04499160105947428,15,5,0
HG03456,haplotype_2,strict,False,3895.0,0.6070335885383031,auroc,0.048135649271351236,0.004256261369388629,0.04464124271827205,0.05151184979424421,15,5,0
HG03520,donor,1hop,False,6093.2,0.6108476505667019,auprc,0.043615044420517474,0.0029205333881945606,0.04138839149692292,0.04607331330415413,15,5,0
HG03520,donor,1hop,False,6093.2,0.6108476505667019,auroc,0.05965302848691515,0.002874023961345344,0.0574149198406375,0.061780475859892534,15,5,0
HG03520,donor,strict,False,6093.2,0.6108476505667019,auprc,0.03736331428625576,0.0023406635175424587,0.03561665643079374,0.03905152722599058,15,5,0
HG03520,donor,strict,False,6093.2,0.6108476505667019,auroc,0.04801957105583555,0.003525721537101517,0.04493098152272663,0.05055977954610785,15,5,0
HG03520,haplotype_1,1hop,False,3830.4,0.6104421899832457,auprc,0.04436970583820327,0.0037888036819558896,0.041503640589770116,0.047559635530498565,15,5,0
HG03520,haplotype_1,1hop,False,3830.4,0.6104421899832457,auroc,0.05796476105554363,0.003218858729333978,0.055302259228874676,0.06026378370511403,15,5,0
HG03520,haplotype_1,strict,False,3830.4,0.6104421899832457,auprc,0.038546802175642915,0.0036520649813276333,0.035598932289458915,0.04147433895815587,15,5,0
HG03520,haplotype_1,strict,False,3830.4,0.6104421899832457,auroc,0.04775981839598782,0.004671828411805495,0.043629547998659764,0.05122034525307211,15,5,0
HG03520,haplotype_2,1hop,False,3841.8,0.6108093140566702,auprc,0.04199240798165596,0.0037370525595386297,0.03891965940234382,0.04499101537717124,15,5,0
HG03520,haplotype_2,1hop,False,3841.8,0.6108093140566702,auroc,0.05769196894817515,0.0018488226130717047,0.05652630570003695,0.058998995290684905,15,5,0
HG03520,haplotype_2,strict,False,3841.8,0.6108093140566702,auprc,0.03650770765835461,0.0032609972734218835,0.03383370421163701,0.03889660778146168,15,5,0
HG03520,haplotype_2,strict,False,3841.8,0.6108093140566702,auroc,0.04683770912803985,0.0022606716153150373,0.045455872596293564,0.04859051197874169,15,5,0
HG03683,donor,1hop,False,5195.0,0.6212809890267031,auprc,0.042213450665316746,0.0048718492166284445,0.0386546560115163,0.046018892384748586,15,5,0
HG03683,donor,1hop,False,5195.0,0.6212809890267031,auroc,0.060348778011759543,0.0034140673176874573,0.058052766466254735,0.06268510057953944,15,5,0
HG03683,donor,strict,False,5195.0,0.6212809890267031,auprc,0.0346679286763144,0.0040271909432434035,0.03147838574203239,0.03798642286893626,15,5,0
HG03683,donor,strict,False,5195.0,0.6212809890267031,auroc,0.04765584032016546,0.00233126174449815,0.04582106160287263,0.04922945104547198,15,5,0
HG03683,haplotype_1,1hop,False,3444.4,0.6199030685572341,auprc,0.04059623895428317,0.005287632984378282,0.03609813401991167,0.0447643930597406,15,5,0
HG03683,haplotype_1,1hop,False,3444.4,0.6199030685572341,auroc,0.05767731865266596,0.0050998961497005155,0.05335453171439318,0.06171184760936154,15,5,0
HG03683,haplotype_1,strict,False,3444.4,0.6199030685572341,auprc,0.03349808154445006,0.0036277547850864897,0.030553461567580112,0.036367210541641305,15,5,0
HG03683,haplotype_1,strict,False,3444.4,0.6199030685572341,auroc,0.0461005992362199,0.004310993553868701,0.04266555604291284,0.049593998622668375,15,5,0
HG03683,haplotype_2,1hop,False,3426.8,0.6254815596921213,auprc,0.04174459476472425,0.006526950677983959,0.03715258974472715,0.046922497163585014,15,5,0
HG03683,haplotype_2,1hop,False,3426.8,0.6254815596921213,auroc,0.059242400175743636,0.004753802858250027,0.056269146746304836,0.0628677750520198,15,5,0
HG03683,haplotype_2,strict,False,3426.8,0.6254815596921213,auprc,0.034910458162231615,0.005602723015068121,0.03058534614313886,0.03978799696510547,15,5,0
HG03683,haplotype_2,strict,False,3426.8,0.6254815596921213,auroc,0.047296438292463376,0.002624758723691358,0.045413481463903935,0.04946712147333054,15,5,0
HG03732,donor,1hop,False,5288.6,0.6197841054113881,auprc,0.03970974717940749,0.0067567595974323755,0.035051038858119395,0.045030741509052355,15,5,0
HG03732,donor,1hop,False,5288.6,0.6197841054113881,auroc,0.059046633510337794,0.004314173440482881,0.056252704654698116,0.06198939452211186,15,5,0
HG03732,donor,strict,False,5288.6,0.6197841054113881,auprc,0.034662831311974854,0.004565538267286761,0.03102129486189766,0.03840171961089727,15,5,0
HG03732,donor,strict,False,5288.6,0.6197841054113881,auroc,0.04832227471778061,0.002073296582711928,0.04705480203057904,0.0497976125802718,15,5,0
HG03732,haplotype_1,1hop,False,3407.0,0.619340706695585,auprc,0.04134109723745649,0.007997982035495012,0.03522101891902127,0.04741338819627769,15,5,0
HG03732,haplotype_1,1hop,False,3407.0,0.619340706695585,auroc,0.058895332062495066,0.006945350687602093,0.05352527900667211,0.06413153648975246,15,5,0
HG03732,haplotype_1,strict,False,3407.0,0.619340706695585,auprc,0.03612864679122515,0.005236489006507005,0.031784875061971404,0.04044890474056978,15,5,0
HG03732,haplotype_1,strict,False,3407.0,0.619340706695585,auroc,0.04948428540867923,0.0040010432405676605,0.04629815204580658,0.052582966835631045,15,5,0
HG03732,haplotype_2,1hop,False,3474.8,0.6221357761266868,auprc,0.036952355893295284,0.0063014441039891175,0.03203870419244127,0.0422496657902959,15,5,0
HG03732,haplotype_2,1hop,False,3474.8,0.6221357761266868,auroc,0.05599326476757308,0.002161535480494845,0.05486456202627573,0.057272066770646286,15,5,0
HG03732,haplotype_2,strict,False,3474.8,0.6221357761266868,auprc,0.03294124988725988,0.004700589428822592,0.029147702490886135,0.03684257128351779,15,5,0
HG03732,haplotype_2,strict,False,3474.8,0.6221357761266868,auroc,0.046347925278139315,0.002575674579114581,0.04444420230932222,0.048150568256181435,15,5,0
HG03807,donor,1hop,False,5310.0,0.6225253098058112,auprc,0.042633276614539924,0.00409956925953184,0.039465335692041685,0.04604043679418278,15,5,0
HG03807,donor,1hop,False,5310.0,0.6225253098058112,auroc,0.062342782373779514,0.0033185470540436197,0.05960872942857433,0.06471151316789617,15,5,0
HG03807,donor,strict,False,5310.0,0.6225253098058112,auprc,0.0358363723421026,0.0038259015107268623,0.033023412815880046,0.03910471637281806,15,5,0
HG03807,donor,strict,False,5310.0,0.6225253098058112,auroc,0.050155744631352375,0.0029124095785017495,0.04794138975024719,0.052495348982295256,15,5,0
HG03807,haplotype_1,1hop,False,3477.4,0.6274129571016408,auprc,0.041084862249376436,0.004864633873304224,0.037220120158989185,0.04510209535724873,15,5,0
HG03807,haplotype_1,1hop,False,3477.4,0.6274129571016408,auroc,0.06067802615766738,0.004414084542848646,0.056989432201029304,0.06410304023391752,15,5,0
HG03807,haplotype_1,strict,False,3477.4,0.6274129571016408,auprc,0.03550475719210037,0.0042837270091919824,0.03204793175623675,0.03895314011349906,15,5,0
HG03807,haplotype_1,strict,False,3477.4,0.6274129571016408,auroc,0.049732673210797634,0.001906770856391153,0.0483473639741438,0.05099602595962084,15,5,0
HG03807,haplotype_2,1hop,False,3489.0,0.6223264027343828,auprc,0.040961089320485325,0.003398140450836563,0.03826662003387547,0.04376193221526492,15,5,0
HG03807,haplotype_2,1hop,False,3489.0,0.6223264027343828,auroc,0.058979371279524705,0.003750796908055446,0.055928725400170964,0.06192598679267469,15,5,0
HG03807,haplotype_2,strict,False,3489.0,0.6223264027343828,auprc,0.03430054848120127,0.003709887800349711,0.03140652626041477,0.03748976193612929,15,5,0
HG03807,haplotype_2,strict,False,3489.0,0.6223264027343828,auroc,0.04773693925215738,0.0038464305468997734,0.0448527053309326,0.051057913378886974,15,5,0
HG04036,donor,1hop,False,5270.6,0.6222786340347574,auprc,0.04175656191689644,0.00890574003330894,0.03515125656765425,0.04888524281621365,15,5,0
HG04036,donor,1hop,False,5270.6,0.6222786340347574,auroc,0.060471801711029775,0.006752853061933855,0.05550518254119754,0.06565833405440687,15,5,0
HG04036,donor,strict,False,5270.6,0.6222786340347574,auprc,0.034635380564258474,0.006369277381634214,0.029472745518586828,0.039889671468565584,15,5,0
HG04036,donor,strict,False,5270.6,0.6222786340347574,auroc,0.047920809157026005,0.004022160720913231,0.04464540189652416,0.051042198636357866,15,5,0
HG04036,haplotype_1,1hop,False,3468.8,0.6242773517427739,auprc,0.03941217011372818,0.008068107790025637,0.03364066026657635,0.046009555055659915,15,5,0
HG04036,haplotype_1,1hop,False,3468.8,0.6242773517427739,auroc,0.057388155363739125,0.0066004895058319555,0.05232208026547006,0.06246223678225857,15,5,0
HG04036,haplotype_1,strict,False,3468.8,0.6242773517427739,auprc,0.033200546595926285,0.005452606746107793,0.028854524166737176,0.03771012193150126,15,5,0
HG04036,haplotype_1,strict,False,3468.8,0.6242773517427739,auroc,0.04658896368787182,0.0034230260904559045,0.043752471046512344,0.049221367185369194,15,5,0
HG04036,haplotype_2,1hop,False,3446.6,0.620960650618527,auprc,0.04237711858786955,0.01002654388143665,0.03428286589904425,0.05029808748369092,15,5,0
HG04036,haplotype_2,1hop,False,3446.6,0.620960650618527,auroc,0.05889873806205743,0.005995048681541621,0.053913221818736076,0.0627674866537538,15,5,0
HG04036,haplotype_2,strict,False,3446.6,0.620960650618527,auprc,0.03616880619213504,0.008191434740290795,0.029341413751179015,0.043059650455552004,15,5,0
HG04036,haplotype_2,strict,False,3446.6,0.620960650618527,auroc,0.04813081038617344,0.003614732265116164,0.04494774583431238,0.05059533555095261,15,5,0
HG04217,donor,1hop,False,5259.6,0.6231936541520536,auprc,0.039651079054847556,0.0051489497446462005,0.03615812999836393,0.04359649012922185,15,5,0
HG04217,donor,1hop,False,5259.6,0.6231936541520536,auroc,0.05831798986545238,0.0033164391932306064,0.056249026185824384,0.060183888650635925,15,5,0
HG04217,donor,strict,False,5259.6,0.6231936541520536,auprc,0.03510196614399102,0.0036584590210074434,0.032056182593706614,0.03803813246438897,15,5,0
HG04217,donor,strict,False,5259.6,0.6231936541520536,auroc,0.04833763491318963,0.0016920679559511158,0.04717695195016385,0.04947013412137758,15,5,0
HG04217,haplotype_1,1hop,False,3498.6,0.6246668695702617,auprc,0.038423600916415064,0.006139814081662867,0.034127730822316536,0.043444763249148005,15,5,0
HG04217,haplotype_1,1hop,False,3498.6,0.6246668695702617,auroc,0.055850329338522874,0.0035892409635806546,0.05361525341217345,0.05825022055587189,15,5,0
HG04217,haplotype_1,strict,False,3498.6,0.6246668695702617,auprc,0.03470508071910129,0.004993219101413865,0.030601100183803694,0.03881389218488286,15,5,0
HG04217,haplotype_1,strict,False,3498.6,0.6246668695702617,auroc,0.047403250900950475,0.001369305564780221,0.04655559305541393,0.04824184725053389,15,5,0
HG04217,haplotype_2,1hop,False,3514.4,0.6251626877928812,auprc,0.04044877615382135,0.006342708074022244,0.03562550582257458,0.04527344198593884,15,5,0
HG04217,haplotype_2,1hop,False,3514.4,0.6251626877928812,auroc,0.0583854766930189,0.004184664872275123,0.055335518301982384,0.061278203894740035,15,5,0
HG04217,haplotype_2,strict,False,3514.4,0.6251626877928812,auprc,0.03536997625113889,0.004170631916046728,0.03160172382067751,0.038438038524892734,15,5,0
HG04217,haplotype_2,strict,False,3514.4,0.6251626877928812,auroc,0.04813954444312794,0.0028927036982056946,0.04587316644719608,0.05036630574827897,15,5,0
NA12329,donor,1hop,False,5211.4,0.6200401491525817,auprc,0.04282209748250877,0.007568830813900518,0.03742648075790371,0.048912858758821516,15,5,0
NA12329,donor,1hop,False,5211.4,0.6200401491525817,auroc,0.06102379705597997,0.00556168085086767,0.057034267656097565,0.06517984805126383,15,5,0
NA12329,donor,strict,False,5211.4,0.6200401491525817,auprc,0.03589318062119664,0.005041366010690476,0.03173632669406501,0.039947495128484875,15,5,0
NA12329,donor,strict,False,5211.4,0.6200401491525817,auroc,0.04865108674748581,0.0023310098760414622,0.04691285971802822,0.050321732216743645,15,5,0
NA12329,haplotype_1,1hop,False,3479.8,0.6218159913111273,auprc,0.042109666568204716,0.008010209956561211,0.03673377428365312,0.04883909509262845,15,5,0
NA12329,haplotype_1,1hop,False,3479.8,0.6218159913111273,auroc,0.0592987664150437,0.007028685988483351,0.054113600806227354,0.06487242560435028,15,5,0
NA12329,haplotype_1,strict,False,3479.8,0.6218159913111273,auprc,0.035678913053068965,0.006215403784074736,0.03078477258686777,0.040988395955489525,15,5,0
NA12329,haplotype_1,strict,False,3479.8,0.6218159913111273,auroc,0.048160103551163,0.004246756622256312,0.04470242348444675,0.05149209001523466,15,5,0
NA12329,haplotype_2,1hop,False,3428.8,0.6210866286291332,auprc,0.0414656731903126,0.009141733694006355,0.034551069997705235,0.04917420852896168,15,5,0
NA12329,haplotype_2,1hop,False,3428.8,0.6210866286291332,auroc,0.058331675332862314,0.006358327003131771,0.0537458430849044,0.06365683779294679,15,5,0
NA12329,haplotype_2,strict,False,3428.8,0.6210866286291332,auprc,0.03600943938195898,0.005586945906197159,0.03138866451616357,0.04057036803699323,15,5,0
NA12329,haplotype_2,strict,False,3428.8,0.6210866286291332,auroc,0.047852567966335226,0.002372853854729865,0.046028857709561805,0.049694627353601833,15,5,0
NA18534,donor,1hop,False,5138.2,0.6204123322952059,auprc,0.04306422323933424,0.006393569806275087,0.0383672962262432,0.04814915830471489,15,5,0
NA18534,donor,1hop,False,5138.2,0.6204123322952059,auroc,0.06130638807743756,0.0044364369691370755,0.05830057225116013,0.06475882851919046,15,5,0
NA18534,donor,strict,False,5138.2,0.6204123322952059,auprc,0.03700973069571346,0.005004286712542352,0.03289319094779175,0.04100639713720699,15,5,0
NA18534,donor,strict,False,5138.2,0.6204123322952059,auroc,0.050305928749539985,0.0019961924044760424,0.0488560837559174,0.051530459553213226,15,5,0
NA18534,haplotype_1,1hop,False,3407.4,0.6175425980623437,auprc,0.042325974979061994,0.004277620306904641,0.03873433518639421,0.045631463020895026,15,5,0
NA18534,haplotype_1,1hop,False,3407.4,0.6175425980623437,auroc,0.05899141272062043,0.002159549495038657,0.05755580468804081,0.06071970650883773,15,5,0
NA18534,haplotype_1,strict,False,3407.4,0.6175425980623437,auprc,0.03593491887170099,0.0034144176447602954,0.03316152014092772,0.0384770796204606,15,5,0
NA18534,haplotype_1,strict,False,3407.4,0.6175425980623437,auroc,0.04882173678817048,0.001984749697723705,0.04767404800751491,0.04997820304944893,15,5,0
NA18534,haplotype_2,1hop,False,3528.8,0.6232330085096737,auprc,0.04126006197268004,0.007436973694294404,0.035689186127887025,0.047016092717716416,15,5,0
NA18534,haplotype_2,1hop,False,3528.8,0.6232330085096737,auroc,0.05922834434831216,0.0043125602688226915,0.05650448090012513,0.06222274161677031,15,5,0
NA18534,haplotype_2,strict,False,3528.8,0.6232330085096737,auprc,0.03646759060922484,0.006036122653271808,0.03146832817727309,0.04132807451642651,15,5,0
NA18534,haplotype_2,strict,False,3528.8,0.6232330085096737,auroc,0.049585033208599597,0.0026725139994296047,0.047183279981534584,0.05147013320375426,15,5,0
NA18939,donor,1hop,False,5038.8,0.6244272771199753,auprc,0.04317836140864403,0.008095694236566612,0.03714573974853821,0.04929411490188014,15,5,0
NA18939,donor,1hop,False,5038.8,0.6244272771199753,auroc,0.06162394084177811,0.005537160839821368,0.057828343731502904,0.06559921856669254,15,5,0
NA18939,donor,strict,False,5038.8,0.6244272771199753,auprc,0.036779725510913304,0.005173572771014138,0.032127537574245156,0.040944225445417454,15,5,0
NA18939,donor,strict,False,5038.8,0.6244272771199753,auroc,0.05011881350437732,0.002928399546121158,0.04771724332642433,0.05230306396148159,15,5,0
NA18939,haplotype_1,1hop,False,3213.6,0.6256609412557536,auprc,0.0420461580876512,0.00824003099589348,0.03618775391198739,0.048503426857832065,15,5,0
NA18939,haplotype_1,1hop,False,3213.6,0.6256609412557536,auroc,0.05959246250721977,0.005846224038691035,0.05585710703507963,0.0641863099583143,15,5,0
NA18939,haplotype_1,strict,False,3213.6,0.6256609412557536,auprc,0.03694549425965989,0.0060054206278192185,0.03217787817133609,0.041955949445336316,15,5,0
NA18939,haplotype_1,strict,False,3213.6,0.6256609412557536,auroc,0.050187697734407226,0.0037661722716854124,0.04736839939795468,0.053340883058522824,15,5,0
NA18939,haplotype_2,1hop,False,3478.4,0.6224611654180064,auprc,0.042436598116614446,0.008964244142243366,0.03531266830893869,0.048847546088889936,15,5,0
NA18939,haplotype_2,1hop,False,3478.4,0.6224611654180064,auroc,0.06014112217068082,0.0074442330552964954,0.05428083351319603,0.06545239591582286,15,5,0
NA18939,haplotype_2,strict,False,3478.4,0.6224611654180064,auprc,0.03689928262477204,0.005839348759454728,0.031414087737226516,0.04094881354793596,15,5,0
NA18939,haplotype_2,strict,False,3478.4,0.6224611654180064,auroc,0.04940689186517434,0.004258527167165416,0.045560725083785746,0.052312335385324156,15,5,0
NA18989,donor,1hop,False,5208.8,0.6168898763440261,auprc,0.042507419697101985,0.005673379823214545,0.03871636026886825,0.047098588561341595,15,5,0
NA18989,donor,1hop,False,5208.8,0.6168898763440261,auroc,0.059362926936976326,0.0035190597491170645,0.05740020203595975,0.06191250627833336,15,5,0
NA18989,donor,strict,False,5208.8,0.6168898763440261,auprc,0.035465285401314106,0.0037481901992840578,0.03271318965198244,0.03861255273184704,15,5,0
