family,stratum,context,mean_n,mean_prevalence,sufficiently_powered,metric,feature_set,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,normalized_ap,coordinate,0.6452621752273425,0.07748552149692285,0.5684940717277378,0.6909772028692375,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,normalized_ap,coordinate_plus_frozen_pangenomefm,0.7916876778648209,0.025057593285464138,0.7725345173535768,0.8082716384863232,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,normalized_ap,coordinate_plus_frozen_sequence_fm,0.7127226695637361,0.024899072886981934,0.6921325006890352,0.7327465414394271,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,normalized_ap,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7905978998341853,0.019188598154290273,0.7758202384927416,0.8051885510597335,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,normalized_ap,frozen_pangenomefm,0.7863565684578103,0.029727257212623082,0.7628070984197689,0.8050081354463409,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,normalized_ap,frozen_sequence_fm,0.7197277308968816,0.018978427944574393,0.701789451035486,0.7328788616703223,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,normalized_ap,sequence_kmer,0.49470871930497573,0.02649178180752663,0.4722852803277217,0.5171321582822297,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate,0.650681829677634,0.0215658237216885,0.6320649127819699,0.6692987465732985,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate_plus_frozen_pangenomefm,0.7200548900525383,0.009331279395601338,0.7135604083090769,0.7277828393118299,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm,0.6599535187112939,0.01752256343906641,0.6457002988607076,0.6752264397910168,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7138461078298787,0.008341339208939582,0.7087066968597081,0.7202917139026447,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,balanced_accuracy,frozen_pangenomefm,0.7203583360721625,0.011110088849622102,0.7130582243557687,0.7280795818422057,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,balanced_accuracy,frozen_sequence_fm,0.65006830300829,0.01758215575164676,0.6360816725773678,0.6655948654226534,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,balanced_accuracy,sequence_kmer,0.542437365275995,0.019131253061034456,0.5238197651385488,0.5556425693281216,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,f1,coordinate,0.8271488345006673,0.011732891887295014,0.8177552341451719,0.8365424348561626,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,f1,coordinate_plus_frozen_pangenomefm,0.8600622066627217,0.009155263788355256,0.8525995937875669,0.8674566703039106,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,f1,coordinate_plus_frozen_sequence_fm,0.8389225437612873,0.008539653292399852,0.8318655276816198,0.845979559840955,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,f1,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.8584380727826514,0.008660969040125024,0.8513926607201117,0.8655100275956286,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,f1,frozen_pangenomefm,0.85960282092808,0.009044514002299067,0.8522263319271851,0.8669304015859446,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,f1,frozen_sequence_fm,0.8383253498709556,0.008948649091869878,0.8308733584636363,0.8457773412782749,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,f1,sequence_kmer,0.8094210222151446,0.009442571786345184,0.8011038790719649,0.8169036084805331,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,precision,coordinate,0.7543134949339525,0.024705130167005842,0.7333510613397283,0.775275928528177,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,precision,coordinate_plus_frozen_pangenomefm,0.7952567641563506,0.015300873281272857,0.7830501665895815,0.8079616316641619,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,precision,coordinate_plus_frozen_sequence_fm,0.7574091258694181,0.0220874601578414,0.7390986696878973,0.7757195820509389,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,precision,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7909353360774826,0.01409756488141314,0.7798076563022305,0.8025936270310524,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,precision,frozen_pangenomefm,0.7960118945357373,0.013582867259243852,0.7866710396769908,0.8074550141195773,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,precision,frozen_sequence_fm,0.750873970287174,0.020380201246397958,0.7333198576687693,0.7684280829055787,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,precision,sequence_kmer,0.6933670276553083,0.011575015122652615,0.6839345702357182,0.7029827512146795,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,recall,coordinate,0.9164528054672085,0.01239236293906488,0.9051013637215947,0.9251751230188131,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,recall,coordinate_plus_frozen_pangenomefm,0.9365993949596965,0.008283041904538553,0.9309848760870306,0.9419000125937499,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,recall,coordinate_plus_frozen_sequence_fm,0.9410321379178406,0.014706382578421487,0.9275225140794158,0.9516070399414389,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,recall,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9387390228565774,0.008187249062473246,0.9327375052956187,0.9439015808441614,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,recall,frozen_pangenomefm,0.9345083267705344,0.0136404641790812,0.925653502545524,0.9434129054508155,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,recall,frozen_sequence_fm,0.9495831254253319,0.012604740892129047,0.9388204178253188,0.9603458330253452,15,5,0
length,"bp[100,500)",1hop,15500.2,0.6732918005334105,True,recall,sequence_kmer,0.9723851757208007,0.014363662245638351,0.9613600464538921,0.9852578196948054,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auprc,coordinate,0.8834403915916682,0.02942349608986844,0.8546564036705384,0.9024507798140792,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auprc,coordinate_plus_frozen_pangenomefm,0.9289259349178308,0.010008340843981478,0.9204824204861858,0.9369171660586582,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auprc,coordinate_plus_frozen_sequence_fm,0.9058551630433073,0.011920565806878452,0.896354566352818,0.9153557597337965,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9283294811121123,0.009022366370431193,0.9208417550211839,0.9356933364826808,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auprc,frozen_pangenomefm,0.9284659573668018,0.008957520423546056,0.9211964313577736,0.9356399246260143,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auprc,frozen_sequence_fm,0.9082414303679509,0.009629254657865622,0.8993371034893785,0.9155405398654503,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auprc,sequence_kmer,0.8346708791647113,0.014569870133132734,0.822865634411259,0.8464761239181636,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auroc,coordinate,0.8057324554294326,0.01504540737627907,0.7914307035257079,0.8166373653055506,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auroc,coordinate_plus_frozen_pangenomefm,0.8656861023560114,0.011138731252885049,0.8563858517984331,0.8744811847738628,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auroc,coordinate_plus_frozen_sequence_fm,0.831805198795006,0.011090800213967949,0.8222980011576811,0.8407893486386423,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.864490472634089,0.009159157214738135,0.8569065908257272,0.8719354786712354,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auroc,frozen_pangenomefm,0.8643261792913713,0.01011952040893177,0.8561595206013441,0.872292489221347,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auroc,frozen_sequence_fm,0.8341751440094621,0.008552393448004068,0.8268711512799806,0.8407376233075436,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,auroc,sequence_kmer,0.7275547523807673,0.011924109913504347,0.717781468713017,0.7376578193269007,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,normalized_ap,coordinate,0.6452621752273425,0.07748552149692285,0.5684940717277378,0.6909772028692375,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,normalized_ap,coordinate_plus_frozen_pangenomefm,0.7832245545560238,0.022148181913529325,0.7643550544430321,0.800462615628001,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,normalized_ap,coordinate_plus_frozen_sequence_fm,0.7127226695637361,0.024899072886981934,0.6921325006890352,0.7327465414394271,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,normalized_ap,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7813219973002152,0.01862498302976416,0.7658510404672106,0.7963728223810962,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,normalized_ap,frozen_pangenomefm,0.7817037307255369,0.018947425316020006,0.7665825204195079,0.7965010059982979,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,normalized_ap,frozen_sequence_fm,0.7197277308968816,0.018978427944574393,0.701789451035486,0.7328788616703223,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,normalized_ap,sequence_kmer,0.49470871930497573,0.02649178180752663,0.4722852803277217,0.5171321582822297,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate,0.650681829677634,0.0215658237216885,0.6320649127819699,0.6692987465732985,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate_plus_frozen_pangenomefm,0.7056640539386208,0.011078862811981957,0.6968693454462721,0.7142131640066266,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm,0.6599535187112939,0.01752256343906641,0.6457002988607076,0.6752264397910168,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,balanced_accuracy,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.7062444169578801,0.011912963136570202,0.6970238350874163,0.7157151570160282,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,balanced_accuracy,frozen_pangenomefm,0.704580562531767,0.008548350363922012,0.6991370693111152,0.7109720651256928,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,balanced_accuracy,frozen_sequence_fm,0.65006830300829,0.01758215575164676,0.6360816725773678,0.6655948654226534,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,balanced_accuracy,sequence_kmer,0.542437365275995,0.019131253061034456,0.5238197651385488,0.5556425693281216,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,f1,coordinate,0.8271488345006673,0.011732891887295014,0.8177552341451719,0.8365424348561626,15,5,0
length,"bp[100,500)",strict,15500.2,0.6732918005334105,True,f1,coordinate_plus_frozen_pangenomefm,0.8569819395959305,0.010043763746207388,0.8489426260961322,0.865042741515465,15,5,0
