context,feature_set,metric,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,f1,0.6260631992405645,0.02400555894813298,0.6029613708240452,0.6416923725404883,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,precision,0.49089924566914944,0.01593926969948545,0.4791990613689137,0.5036022778004597,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,recall,0.867017587938707,0.06523847444948026,0.8081084911222925,0.911529245844738,15,5,0
strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,normalized_ap,0.2733423310837736,0.02266917511942798,0.25487077437345634,0.29264479836088153,15,5,0
strict,frozen_pangenomefm,auprc,0.4488088370750075,0.027856209912564725,0.4225381213149015,0.46598467911793945,15,5,0
strict,frozen_pangenomefm,auroc,0.5253142311319274,0.017367441207821153,0.5135880339537706,0.5409855458234646,15,5,0
strict,frozen_pangenomefm,balanced_accuracy,0.5005132298016026,0.0008487694914415931,0.5000108912247193,0.5011155187941749,15,5,0
strict,frozen_pangenomefm,f1,0.6023098019904386,0.027043280077698358,0.5772414154855914,0.6212415255280243,15,5,0
strict,frozen_pangenomefm,precision,0.43219111437546337,0.026698044994945214,0.40747701043594986,0.45084614236071535,15,5,0
strict,frozen_pangenomefm,recall,0.9955544396300201,0.00552057516181013,0.9915554538592625,0.998991650405579,15,5,0
strict,frozen_pangenomefm,normalized_ap,0.029548099999761282,0.024442079350342476,0.013810534896768525,0.05083127711343185,15,5,0
strict,frozen_sequence_fm,auprc,0.5820199911849758,0.026571351926949288,0.5567211722971694,0.5989188408230722,15,5,0
strict,frozen_sequence_fm,auroc,0.6676579769483377,0.01428222945055311,0.657158667682608,0.6801934463443299,15,5,0
strict,frozen_sequence_fm,balanced_accuracy,0.5846210565042445,0.018016317299949323,0.5726673306586832,0.6022075362483102,15,5,0
strict,frozen_sequence_fm,f1,0.6218388518779593,0.02467201801316091,0.5977165711054314,0.6388073862086148,15,5,0
strict,frozen_sequence_fm,precision,0.48874185993159674,0.011693474155174162,0.4792460006962335,0.49823771916695986,15,5,0
strict,frozen_sequence_fm,recall,0.8585543940125019,0.07424192207398642,0.7854283893717555,0.9023206518143617,15,5,0
strict,frozen_sequence_fm,normalized_ap,0.26449568933424855,0.02132627721569816,0.24687097736745706,0.28285589791724985,15,5,0
strict,sequence_kmer,auprc,0.5464517544982451,0.03425844361836492,0.5158230333976671,0.5712815632601945,15,5,0
strict,sequence_kmer,auroc,0.6327419353414199,0.016452877034129152,0.6188627398056401,0.6466211308771997,15,5,0
strict,sequence_kmer,balanced_accuracy,0.555556865196482,0.010479589058823263,0.5484618015859885,0.5658210635952532,15,5,0
strict,sequence_kmer,f1,0.6128715695325444,0.027537373991642137,0.5867648962570903,0.631255119169598,15,5,0
strict,sequence_kmer,precision,0.46509439983691436,0.018645027009734107,0.44779859268882066,0.4796452378097456,15,5,0
strict,sequence_kmer,recall,0.899041959033161,0.054148930111173645,0.8455351059590339,0.9323950122749962,15,5,0
strict,sequence_kmer,normalized_ap,0.2020624286641704,0.03634586195790963,0.1708241153273483,0.23330074200099252,15,5,0
