fold,seed,context,feature_set,family,stratum,positive_count,negative_count,positive_prevalence,sufficiently_powered,class_recall,balanced_accuracy,normalized_ap,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,complexity,low,3850,2235,0.6327033689400164,True,0.7638455217748562,0.6919431128155961,0.6347984080871333,6085,0.6327033689400164,0.2450329938692709,0.8146159388709725,0.8658626856326611,0.7638455217748562,0.74125174965007,0.9628571428571429,0.8376454637894023,0.4967497443374629,0.163914553553513,0.09405161290627632
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,complexity,medium,3596,2071,0.6345509087700724,True,0.8013058055408505,0.7476039690003754,0.820534217085011,5667,0.6345509087700724,0.2450329938692709,0.8909740771037513,0.9344143927268498,0.8013058055408505,0.7844311377245509,0.9471635150166852,0.8581506676744772,0.42198274546389947,0.13624927004764878,0.08526786451976792
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,start_complexity,high,11200,6879,0.619503291111234,True,0.7295757508711765,0.6633472148671942,0.6916649614195814,18079,0.619503291111234,0.2450329938692709,0.8201588426473948,0.88267953258506,0.7295757508711765,0.713859708573365,0.9404464285714286,0.8116355230206126,0.5138654676389479,0.17321400569420148,0.0825276957936847
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,start_complexity,low,3856,2235,0.6330651781316696,True,0.764078148087342,0.6919720102666926,0.6347137824933418,6091,0.6330651781316696,0.2450329938692709,0.8145658121919296,0.8659637668482382,0.764078148087342,0.7415618134611544,0.9629149377593361,0.8378652826356764,0.49657636304637753,0.16384309350798945,0.09408127918790879
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,start_complexity,medium,3590,2071,0.634163575340046,True,0.8010952128599187,0.7475598159488573,0.8203658812464261,5661,0.634163575340046,0.2450329938692709,0.890902151881198,0.9342832962482509,0.8010952128599187,0.7841328413284133,0.947075208913649,0.8579359071410547,0.42209005220312557,0.13629683610245336,0.08509629775647926
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,length,bp>=1e+06,5,0,1.0,False,1.0,,,5,1.0,0.2450329938692709,,,1.0,1.0,1.0,1.0,0.3130747945429024,0.09648744627513761,0.23230158787021665
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,length,"bp[100,500)",8795,4553,0.6589002097692538,True,0.7719508540605334,0.6862661943652218,0.7420272340434177,13348,0.6589002097692538,0.2450329938692709,0.8461942578389798,0.9120055436469644,0.7719508540605334,0.7599204555726294,0.9558840250142127,0.8467116527344143,0.4691050303457583,0.15604819314632465,0.0885217628084436
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,length,"bp[1000,10000)",1941,1369,0.586404833836858,True,0.7317220543806646,0.6803038052045947,0.7800725428797058,3310,0.586404833836858,0.2450329938692709,0.8761932072847316,0.9090390668284947,0.7317220543806646,0.6919431279620853,0.9778464708912932,0.8104184457728437,0.4368515817105801,0.1415691143998202,0.03936137088823219
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,length,"bp[10000,100000)",407,177,0.696917808219178,True,0.7363013698630136,0.5745498965837949,0.507475935603465,584,0.696917808219178,0.2450329938692709,0.7399880620219603,0.8507247270578995,0.7363013698630136,0.7304189435336976,0.9852579852579852,0.8389121338912134,0.5328361767515097,0.17564940712719965,0.054317595066459966
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,length,"bp[100000,1e+06)",10,8,0.5555555555555556,False,0.5555555555555556,0.5,0.04056381118881097,18,0.5555555555555556,0.2450329938692709,0.4875,0.573583916083916,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0.8748012873766938,0.2909051705194757,0.2916573006317903
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,length,"bp[50,100)",6179,4308,0.5892056832268523,True,0.7304281491370268,0.690480628744769,0.6328884350940727,10487,0.5892056832268523,0.2450329938692709,0.8085048753655829,0.8491926555149485,0.7304281491370268,0.7108706592853548,0.9143874413335491,0.7998867417002902,0.5500720812436155,0.1856639497046771,0.10623581102424338
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,length,"bp[500,1000)",1309,770,0.6296296296296297,True,0.7445887445887446,0.6642857142857143,0.7775112359539081,2079,0.6296296296296297,0.2450329938692709,0.868682845038842,0.917596754057003,0.7445887445887446,0.7195259593679458,0.974025974025974,0.8276533592989289,0.4327010492518255,0.14151024785094532,0.04551296264351288
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,allele_frequency,"af[0.001,0.01)",4554,2844,0.6155717761557178,True,0.7169505271695052,0.6504728073247611,0.6472211552159338,7398,0.6155717761557178,0.2450329938692709,0.7970983608481315,0.8643818552898237,0.7169505271695052,0.7021696252465484,0.9380764163372859,0.8031584884376762,0.5371358744178049,0.18125361441973914,0.0658471494457682
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,allele_frequency,"af[0.01,0.05)",6561,3574,0.6473606314750864,True,0.7538233843117909,0.6747081988180825,0.7025333737468484,10135,0.6473606314750864,0.2450329938692709,0.8291352250461362,0.8951015567608521,0.7538233843117909,0.7446450060168471,0.9431489102270996,0.8322237912716024,0.4994312675809009,0.16707537677713866,0.09537574803388453
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,allele_frequency,"af[0.05,0.5)",6566,4067,0.6175115207373272,True,0.7589579610646102,0.7003906579715145,0.7217443019792575,10633,0.6175115207373272,0.2450329938692709,0.8463205517152124,0.8935704012178727,0.7589579610646102,0.7363883311680642,0.9495887907401767,0.8295084148207277,0.4774386244925758,0.15832021149503653,0.08027817601098577
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,allele_frequency,"af[0.5,1)",965,700,0.5795795795795796,True,0.8198198198198198,0.788460399703923,0.8447199734652869,1665,0.5795795795795796,0.2450329938692709,0.9232176165803109,0.9347171059613819,0.8198198198198198,0.7687954729183508,0.9854922279792746,0.8637602179836512,0.3556758031093151,0.11017338662964979,0.06135266285490452
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,carrier_frequency,AC_gt1,13684,8033,0.6301054473453976,True,0.7667725744808215,0.7028080246518917,0.7405556686184083,21717,0.6301054473453976,0.2450329938692709,0.8532199353929293,0.9040329551048337,0.7667725744808215,0.7484864210344231,0.948626132709734,0.8367550842814323,0.4692172616944223,0.15511276648431446,0.08015042267338969
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,carrier_frequency,singleton_AC1,4962,3152,0.6115356174513187,True,0.705817106236135,0.6385370183956445,0.6052352493086639,8114,0.6115356174513187,0.2450329938692709,0.7790744557111202,0.846647954870706,0.705817106236135,0.6905995558845299,0.9401451027811366,0.7962789109840402,0.5563570286004624,0.18887068411865465,0.06917319221377766
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,sv_type,DEL,0,11185,0.0,False,0.42315601251676355,,,11185,0.0,0.2450329938692709,,,0.42315601251676355,0.0,0.0,0.0,0.522656825072588,0.1750902492775259,0.33819377196956674
fold_d,20260806,strict,coordinate_plus_frozen_pangenomefm,sv_type,INS,18646,0,1.0,False,0.9463691944653009,,,18646,1.0,0.2450329938692709,,,0.9463691944653009,1.0,0.9463691944653009,0.9724457180645872,0.4750807472833327,0.15781916992971648,0.31403699576629585
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,complexity,high,11200,6879,0.619503291111234,True,0.6802920515515238,0.598781189645505,0.617944967289182,18079,0.619503291111234,0.2289536589789537,0.7748186963948248,0.8546293174391439,0.6802920515515238,0.6733623336745138,0.9398214285714286,0.7845855694692904,0.5698988788361458,0.19525624675930292,0.09980205476019337
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,complexity,low,3850,2235,0.6327033689400164,True,0.7301561216105177,0.6455187541764723,0.5290049201062491,6085,0.6327033689400164,0.2289536589789537,0.7668451146169268,0.8270050939091975,0.7301561216105177,0.7115753162131084,0.9644155844155844,0.8189236876929863,0.5415894495546459,0.1818224801908637,0.08478030560344871
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,complexity,medium,3596,2071,0.6345509087700724,True,0.7462502205752602,0.6703327077835827,0.7148106528080302,5667,0.6345509087700724,0.2289536589789537,0.837837886830638,0.8957778122402383,0.7462502205752602,0.7299658994032395,0.9524471635150167,0.826496138996139,0.500337392782999,0.16555252176552182,0.09361770507037236
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,start_complexity,high,11200,6879,0.619503291111234,True,0.6802920515515238,0.598781189645505,0.617944967289182,18079,0.619503291111234,0.2289536589789537,0.7748186963948248,0.8546293174391439,0.6802920515515238,0.6733623336745138,0.9398214285714286,0.7845855694692904,0.5698988788361458,0.19525624675930292,0.09980205476019337
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,start_complexity,low,3856,2235,0.6330651781316696,True,0.7304219340009851,0.6455464391471033,0.5298657518959683,6091,0.6330651781316696,0.2289536589789537,0.7671591731877803,0.8274913734177457,0.7304219340009851,0.711906584992343,0.9644709543568465,0.8191629955947136,0.5412646183564616,0.18167955412100142,0.08474409695713929
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,start_complexity,medium,3590,2071,0.634163575340046,True,0.74598127539304,0.6702929700372164,0.714287969937476,5661,0.634163575340046,0.2289536589789537,0.8376046585759842,0.8954761324395889,0.74598127539304,0.7296201451131029,0.9523676880222841,0.8262445625906235,0.5006431752397223,0.16568905999922237,0.09351484595903628
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,length,bp>=1e+06,5,0,1.0,False,1.0,,,5,1.0,0.2289536589789537,,,1.0,1.0,1.0,1.0,0.22831342062671167,0.04239653334238812,0.20350524553048344
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,length,"bp[100,500)",8795,4553,0.6589002097692538,True,0.7428079112975726,0.6439178785841995,0.6808409558581283,13348,0.6589002097692538,0.2289536589789537,0.8170409479558987,0.8911349169929621,0.7428079112975726,0.7343941248470012,0.9550881182490051,0.8303266940147284,0.5233728162452205,0.17603271569884013,0.11956239728778814
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,length,"bp[1000,10000)",1941,1369,0.586404833836858,True,0.6154078549848943,0.5386139094522904,0.6983744350680752,3310,0.586404833836858,0.2289536589789537,0.8163571901405563,0.875249124352929,0.6154078549848943,0.6060991105463787,0.9829984544049459,0.749852623305168,0.5281250586752724,0.17862621331885317,0.07654850507567022
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,length,"bp[10000,100000)",407,177,0.696917808219178,True,0.6934931506849316,0.5055247851858021,0.45209219512543014,584,0.696917808219178,0.2289536589789537,0.6932494898596593,0.8339389016047964,0.6934931506849316,0.6993006993006993,0.9828009828009828,0.8171603677221655,0.574512990282269,0.19528580992594585,0.04511226210142574
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,length,"bp[100000,1e+06)",10,8,0.5555555555555556,False,0.5555555555555556,0.5,0.2302577569489333,18,0.5555555555555556,0.2289536589789537,0.5375000000000001,0.6578923364217482,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0.8421619994032333,0.3059790709419193,0.3069675206012266
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,length,"bp[50,100)",6179,4308,0.5892056832268523,True,0.6834175646037952,0.6330506381650611,0.5229251162561059,10487,0.5892056832268523,0.2289536589789537,0.7575882827434043,0.8040203490827982,0.6834175646037952,0.669111558026736,0.9153584722446998,0.7731000546746856,0.6050994973970687,0.20789739579825786,0.10931888836754731
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,length,"bp[500,1000)",1309,770,0.6296296296296297,True,0.6887926887926888,0.586287242169595,0.7451512713406214,2079,0.6296296296296297,0.2289536589789537,0.8368433323742721,0.905611581978008,0.6887926887926888,0.6734800838574424,0.9816653934300993,0.7988809449797949,0.48225918318581207,0.1605048841066783,0.05463837893953722
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,allele_frequency,"af[0.001,0.01)",4554,2844,0.6155717761557178,True,0.6705866450391997,0.5887180834208903,0.5608202370681987,7398,0.6155717761557178,0.2289536589789537,0.7521878804556295,0.8311669037877747,0.6705866450391997,0.6635759542574563,0.942907334211682,0.7789569160997732,0.5850775622762256,0.20025736746646824,0.0696154320297228
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,allele_frequency,"af[0.01,0.05)",6561,3574,0.6473606314750864,True,0.7103108041440552,0.6123120144838499,0.6162723358510246,10135,0.6473606314750864,0.2289536589789537,0.7803442183112688,0.8646825188289652,0.7103108041440552,0.7065997948250313,0.9448254839201341,0.8085300639102647,0.5594762983723455,0.19068724875834406,0.10766224974817985
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,allele_frequency,"af[0.05,0.5)",6566,4067,0.6175115207373272,True,0.707044107965767,0.6324805771976116,0.650476585251256,10633,0.6175115207373272,0.2289536589789537,0.8052918219278802,0.8663113206260564,0.707044107965767,0.6912759117614455,0.9497410904660372,0.8001539744659011,0.5347065838225705,0.1803439396469207,0.08613086798185444
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,allele_frequency,"af[0.5,1)",965,700,0.5795795795795796,True,0.7765765765765765,0.7401702442635085,0.7378234136449252,1665,0.5795795795795796,0.2289536589789537,0.876581051073279,0.8897756093402088,0.7765765765765765,0.7321848081440877,0.9689119170984456,0.8340767172167708,0.45042308733412906,0.14588422643819715,0.09077667086147963
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,carrier_frequency,AC_gt1,13684,8033,0.6301054473453976,True,0.7176405580881338,0.6364201847443604,0.6589212183378028,21717,0.6301054473453976,0.2289536589789537,0.8083154766841092,0.8738368166370848,0.7176405580881338,0.7051282051282052,0.9485530546623794,0.8089243425152686,0.532777077644144,0.1794939937743981,0.09697935548356336
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,carrier_frequency,singleton_AC1,4962,3152,0.6115356174513187,True,0.6637909785555829,0.5833449699953146,0.5236302600465704,8114,0.6115356174513187,0.2289536589789537,0.7349841344983294,0.8149473231041151,0.6637909785555829,0.6565741519484161,0.9439742039500202,0.7744708994708994,0.5994411930887454,0.20662343544114511,0.06755256032601768
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,sv_type,DEL,0,11185,0.0,False,0.29566383549396513,,,11185,0.0,0.2289536589789537,,,0.29566383549396513,0.0,0.0,0.0,0.5569659394174589,0.18813663389154497,0.37588317354455664
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm,sv_type,INS,18646,0,1.0,False,0.9473345489649254,,,18646,1.0,0.2289536589789537,,,0.9473345489649254,1.0,0.9473345489649254,0.9729551087854585,0.5472767136938581,0.1861152723313914,0.366708238379789
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,complexity,high,11200,6879,0.619503291111234,True,0.733005144089828,0.6736023196893236,0.6905123075175403,18079,0.619503291111234,0.2611976836433013,0.8192158588249954,0.8822409515688456,0.733005144089828,0.7230973885038158,0.9221428571428572,0.8105796020876663,0.5168068902696,0.17421614192301685,0.08298882037659981
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,complexity,low,3850,2235,0.6327033689400164,True,0.7676253081347576,0.6985900229524391,0.6827701910457473,6085,0.6327033689400164,0.2611976836433013,0.8311469827711437,0.8834825598993008,0.7676253081347576,0.746259603720178,0.9587012987012987,0.8392451114142793,0.47556041381906,0.15767231501472045,0.09106081644356043
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,complexity,medium,3596,2071,0.6345509087700724,True,0.8055408505382037,0.7541149724276504,0.8211984432411216,5667,0.6345509087700724,0.2611976836433013,0.8921658487433592,0.9346571335719716,0.8055408505382037,0.7897304832713755,0.9452169076751946,0.860506329113924,0.42102556240906147,0.13544659105979948,0.08392542962021811
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,start_complexity,high,11200,6879,0.619503291111234,True,0.733005144089828,0.6736023196893236,0.6905123075175403,18079,0.619503291111234,0.2611976836433013,0.8192158588249954,0.8822409515688456,0.733005144089828,0.7230973885038158,0.9221428571428572,0.8105796020876663,0.5168068902696,0.17421614192301685,0.08298882037659981
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,start_complexity,low,3856,2235,0.6330651781316696,True,0.7678542111311771,0.6986221536847773,0.6831452921166357,6091,0.6330651781316696,0.2611976836433013,0.8312874209808125,0.8837349742046758,0.7678542111311771,0.7465670436187399,0.9587655601659751,0.8394641235240691,0.4753600440710437,0.15758353336125996,0.09098964604069217
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,start_complexity,medium,3590,2071,0.634163575340046,True,0.8053347465112171,0.7540691926847607,0.8209930424926032,5661,0.634163575340046,0.2611976836433013,0.892065787119917,0.9345127346762376,0.8053347465112171,0.7894369474174034,0.9451253481894151,0.8602941176470589,0.42118335132033285,0.13551855974156918,0.08377581511515236
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,length,bp>=1e+06,5,0,1.0,False,1.0,,,5,1.0,0.2611976836433013,,,1.0,1.0,1.0,1.0,0.2484685690112025,0.06536242890045825,0.20113065003362757
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,length,"bp[100,500)",8795,4553,0.6589002097692538,True,0.7796673658975127,0.7022915002596543,0.7565931572671781,13348,0.6589002097692538,0.2611976836433013,0.8520098387671349,0.9169739770031062,0.7796673658975127,0.7714709701354109,0.9457646389994315,0.8497726924452164,0.4655374408132112,0.15494909009152727,0.09486973385674714
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,length,"bp[1000,10000)",1941,1369,0.586404833836858,True,0.7329305135951661,0.6833791893735918,0.7915278984720642,3310,0.586404833836858,0.2611976836433013,0.8792618174797879,0.913776946528174,0.7329305135951661,0.6950904392764858,0.970118495620814,0.8098924731182796,0.436072467617504,0.14120656486424443,0.05331730089001804
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,length,"bp[10000,100000)",407,177,0.696917808219178,True,0.7226027397260274,0.5631255292272241,0.4575353209010581,584,0.696917808219178,0.2611976836433013,0.722178264551146,0.8355886160950124,0.7226027397260274,0.7255985267034991,0.9680589680589681,0.8294736842105264,0.5552557308322889,0.1840337152734814,0.07282675250443614
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,length,"bp[100000,1e+06)",10,8,0.5555555555555556,False,0.5555555555555556,0.5,0.015123001998002067,18,0.5555555555555556,0.2611976836433013,0.4625,0.5622768897768898,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0.8707498287203088,0.29988022623587385,0.33344707403101415
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,length,"bp[50,100)",6179,4308,0.5892056832268523,True,0.7298560122055878,0.6933337833855739,0.6345737800222122,10487,0.5892056832268523,0.2611976836433013,0.8070016896118176,0.8498849856332307,0.7298560122055878,0.7158152734778122,0.8980417543291794,0.7966405857440241,0.5471831367422214,0.1847127101223725,0.09562644069445932
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,length,"bp[500,1000)",1309,770,0.6296296296296297,True,0.7522847522847523,0.6789533995416348,0.8044548715259385,2079,0.6296296296296297,0.2611976836433013,0.8754273610270554,0.9275758783429402,0.7522847522847523,0.7302784222737819,0.9618029029793735,0.8302011210023079,0.42626280907782427,0.13984068157505636,0.04816686559177593
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,allele_frequency,"af[0.001,0.01)",4554,2844,0.6155717761557178,True,0.7150581238172479,0.6530286352795984,0.6477224943488119,7398,0.6155717761557178,0.2611976836433013,0.7982558261635495,0.8645745842022197,0.7150581238172479,0.7056844937773293,0.9213877909530084,0.7992380952380952,0.5390363979040547,0.18166622032032945,0.06824146343928092
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,allele_frequency,"af[0.01,0.05)",6561,3574,0.6473606314750864,True,0.7599407992106562,0.6882861897732673,0.7102274298633044,10135,0.6473606314750864,0.2611976836433013,0.830674244981047,0.8978147838511544,0.7599407992106562,0.7550037064492217,0.9314128943758574,0.8339815762538383,0.4978365520070503,0.16650522767673945,0.09461721626044454
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,allele_frequency,"af[0.05,0.5)",6566,4067,0.6175115207373272,True,0.7635662559954858,0.7092689980145988,0.7435849322043062,10633,0.6175115207373272,0.2611976836433013,0.852087494863114,0.9019241906587899,0.7635662559954858,0.7442140790742526,0.9402985074626866,0.8308437626160678,0.4700216151653599,0.15610316194608329,0.0795528807250868
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,allele_frequency,"af[0.5,1)",965,700,0.5795795795795796,True,0.827027027027027,0.7997779422649889,0.8572662477769346,1665,0.5795795795795796,0.2611976836433013,0.9266254626202812,0.9399918158821947,0.827027027027027,0.7827903091060986,0.9709844559585492,0.8667900092506938,0.3555460595233077,0.11130534343569015,0.06860912031624358
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,carrier_frequency,AC_gt1,13684,8033,0.6301054473453976,True,0.7722061058157204,0.7138027274077301,0.7522341631881483,21717,0.6301054473453976,0.2611976836433013,0.8563419272801652,0.9083527666293869,0.7722061058157204,0.7578655333215276,0.9382490499853844,0.838465306122449,0.4657335472518217,0.15402603635788273,0.08111974347915836
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,carrier_frequency,singleton_AC1,4962,3152,0.6115356174513187,True,0.7047079122504314,0.6420856248606158,0.614769358567368,8114,0.6115356174513187,0.2611976836433013,0.7818697481570596,0.8503516167370402,0.7047079122504314,0.694629854368932,0.9228133817009271,0.7926259304137095,0.5556757830635222,0.18877028181446143,0.07449106468017132
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,sv_type,DEL,0,11185,0.0,False,0.4532856504246759,,,11185,0.0,0.2611976836433013,,,0.4532856504246759,0.0,0.0,0.0,0.5078994277700866,0.1716501360307934,0.3347661546160305
fold_d,20260806,strict,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,sv_type,INS,18646,0,1.0,False,0.9341413708033894,,,18646,1.0,0.2611976836433013,,,0.9341413708033894,1.0,0.9341413708033894,0.96594942324756,0.47957919392024095,0.15857335228586586,0.3174419771117118
fold_d,20260806,strict,frozen_pangenomefm,complexity,high,11200,6879,0.619503291111234,True,0.7351070302560982,0.6782151293792702,0.6886360563358711,18079,0.619503291111234,0.2856244926014047,0.8179940567046704,0.8815270441691718,0.7351070302560982,0.7271310139587615,0.91625,0.81080867538419,0.5158912462517607,0.17400640031336034,0.08155830330076458
fold_d,20260806,strict,frozen_pangenomefm,complexity,low,3850,2235,0.6327033689400164,True,0.7663105998356614,0.7004602109300097,0.6462941504391108,6085,0.6327033689400164,0.2856244926014047,0.8177790755106191,0.870085033070076,0.7663105998356614,0.748974569319114,0.9485714285714286,0.837038734815494,0.4921631947219296,0.16292964223445233,0.09005047712453337
fold_d,20260806,strict,frozen_pangenomefm,complexity,medium,3596,2071,0.6345509087700724,True,0.8088935944944415,0.7641285800145985,0.8204606895380665,5667,0.6345509087700724,0.2856244926014047,0.8905237135096724,0.9343875221516386,0.8088935944944415,0.8006700167504187,0.9304783092324805,0.8607073954983923,0.4228430343351129,0.13668186091886483,0.08464574614055007
fold_d,20260806,strict,frozen_pangenomefm,start_complexity,high,11200,6879,0.619503291111234,True,0.7351070302560982,0.6782151293792702,0.6886360563358711,18079,0.619503291111234,0.2856244926014047,0.8179940567046704,0.8815270441691718,0.7351070302560982,0.7271310139587615,0.91625,0.81080867538419,0.5158912462517607,0.17400640031336034,0.08155830330076458
fold_d,20260806,strict,frozen_pangenomefm,start_complexity,low,3856,2235,0.6330651781316696,True,0.7665407978985388,0.7005002227853742,0.646639896007765,6091,0.6330651781316696,0.2856244926014047,0.8178875189135499,0.8703398731862345,0.7665407978985388,0.7492830807046292,0.9486514522821576,0.8372625314717327,0.49192594374402804,0.16283364947415804,0.09011137670246656
fold_d,20260806,strict,frozen_pangenomefm,start_complexity,medium,3590,2071,0.634163575340046,True,0.8086910439851617,0.7640704838941801,0.8202316736926798,5661,0.634163575340046,0.2856244926014047,0.890420100364632,0.934234198236626,0.8086910439851617,0.8003834172058472,0.9303621169916435,0.8604920778049723,0.42302483520847056,0.1367573255390837,0.08452071424150025
fold_d,20260806,strict,frozen_pangenomefm,length,bp>=1e+06,5,0,1.0,False,1.0,,,5,1.0,0.2856244926014047,,,1.0,1.0,1.0,1.0,0.25526243618975514,0.07229823428942693,0.20027303222000942
fold_d,20260806,strict,frozen_pangenomefm,length,"bp[100,500)",8795,4553,0.6589002097692538,True,0.7755468984117471,0.7006478058248209,0.7435210448545446,13348,0.6589002097692538,0.2856244926014047,0.8452465042197093,0.9125150822012842,0.7755468984117471,0.7717177396682597,0.9363274587833996,0.8460906195417651,0.4703364582782556,0.15657132917621397,0.08898548767637064
fold_d,20260806,strict,frozen_pangenomefm,length,"bp[1000,10000)",1941,1369,0.586404833836858,True,0.7507552870090635,0.7049277649762214,0.7815489630265727,3310,0.586404833836858,0.2856244926014047,0.8763753519173546,0.9096497070644647,0.7507552870090635,0.710566037735849,0.970118495620814,0.8203005881071662,0.43599161800988456,0.14155605087120376,0.03680579192212702
fold_d,20260806,strict,frozen_pangenomefm,length,"bp[10000,100000)",407,177,0.696917808219178,True,0.7465753424657534,0.5978844792404114,0.4877385494565492,584,0.696917808219178,0.2856244926014047,0.7345049209455989,0.8447426768044678,0.7465753424657534,0.7420560747663552,0.9754299754299754,0.8428874734607219,0.5380390072334511,0.17752306600764617,0.060283098040978686
fold_d,20260806,strict,frozen_pangenomefm,length,"bp[100000,1e+06)",10,8,0.5555555555555556,False,0.5555555555555556,0.5,0.12163523976023966,18,0.5555555555555556,0.2856244926014047,0.5375,0.6096156621156621,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0.8486905831846453,0.2841983846981211,0.3323471814652007
fold_d,20260806,strict,frozen_pangenomefm,length,"bp[50,100)",6179,4308,0.5892056832268523,True,0.7320492037761037,0.6988147472276707,0.632505841278384,10487,0.5892056832268523,0.2856244926014047,0.8071083046584688,0.8490354881498311,0.7320492037761037,0.7225525168450257,0.8850946755138371,0.7956066336921734,0.549826800026837,0.1859037800868377,0.10326439542682979
fold_d,20260806,strict,frozen_pangenomefm,length,"bp[500,1000)",1309,770,0.6296296296296297,True,0.7561327561327561,0.6836134453781513,0.7826660759584757,2079,0.6296296296296297,0.2856244926014047,0.8687850346750271,0.9195059540586947,0.7561327561327561,0.733139534883721,0.9633307868601986,0.8326180257510729,0.43284169357897356,0.1417395793391809,0.035475936261273926
fold_d,20260806,strict,frozen_pangenomefm,allele_frequency,"af[0.001,0.01)",4554,2844,0.6155717761557178,True,0.7227629088942957,0.6639739441748247,0.6436172651534415,7398,0.6155717761557178,0.2856244926014047,0.7957315773771471,0.8629964182341697,0.7227629088942957,0.7135301143149633,0.9183135704874835,0.8030724915986558,0.5384236334972402,0.1819667154615843,0.06666687651934367
