closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,170414,0.027656178482988486,0.04541576527682151,0.593496960728462,0.01826471912592115
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,121235,0.014665731843114612,0.04688379776066965,0.5540791381714669,0.032697600153316964
1hop,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,121235,0.014665731843114612,0.044902319806899085,0.5317971912517943,0.030686629848308684
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,157141,0.018442036133154302,0.04197061222646942,0.6085630537353948,0.0239706435681336
1hop,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,157141,0.018442036133154302,0.04101543872573559,0.5967160048474146,0.022997523756674965
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm,170414,0.027656178482988486,0.04454244329053793,0.5868312786589766,0.017366557419169048
strict,fold_c,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,170414,0.027656178482988486,0.04154419371779229,0.5357108501040773,0.014283029240764121
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm,121235,0.014665731843114612,0.04688379776066965,0.5540791381714669,0.032697600153316964
strict,fold_c,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,121235,0.014665731843114612,0.046800138607402585,0.5534182925770608,0.03261269581580361
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm,157141,0.018442036133154302,0.04197061222646942,0.6085630537353948,0.0239706435681336
strict,fold_c,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,157141,0.018442036133154302,0.04244044155626638,0.6199409476430152,0.024449300302725283
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,170414,0.027656178482988486,0.04454244329053793,0.5868312786589766,0.017366557419169048
1hop,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,170414,0.027656178482988486,0.0482324244189866,0.5987021411863007,0.02116149193388804
1hop,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,121235,0.014665731843114612,0.04688379776066965,0.5540791381714669,0.032697600153316964
