context,stratum,metric,n_test_mean,positive_prevalence_mean,comparison,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
1hop,low,auroc,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.550465190169065,0.03853839772172125,0.5160214376786689,0.5788328246132051,15,5,0
1hop,low,normalized_ap,133325.4,0.015872197863621415,Delta_T_given_C_S,0.00038807326026767477,0.0021503552926651665,-0.0007565827172949934,0.0015496821104529046,15,5,0
1hop,low,normalized_ap,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm,0.016428120943042347,0.01138165583973552,0.007053683741640706,0.02586199660449462,15,5,0
1hop,low,normalized_ap,133325.4,0.015872197863621415,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.01681619420331002,0.011454480962820512,0.007585762309032096,0.02646550820549446,15,5,0
1hop,medium,auprc,193175.0,0.020482847659347055,Delta_T_given_C_S,0.0019135624472075953,0.00417753783996356,-0.0005472626095880114,0.00596191626137667,15,5,0
1hop,medium,auprc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm,0.063855901803845,0.05229896590184937,0.027954266321372646,0.11322507946689372,15,5,0
1hop,medium,auprc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.0657694642510526,0.056087504065239074,0.02769217629193963,0.11959636047400123,15,5,0
1hop,medium,auroc,193175.0,0.020482847659347055,Delta_T_given_C_S,0.0015962271351816456,0.015915703940852313,-0.00890927267282843,0.015190389826458315,15,5,0
1hop,medium,auroc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm,0.5839820639634936,0.05647093341060081,0.5394816726323663,0.634228221021397,15,5,0
1hop,medium,auroc,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5855782910986753,0.06888704271340611,0.5346870565274798,0.648034583881406,15,5,0
1hop,medium,normalized_ap,193175.0,0.020482847659347055,Delta_T_given_C_S,0.001979503172143566,0.0043177664631141805,-0.000557226724541335,0.006163032123025496,15,5,0
1hop,medium,normalized_ap,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm,0.044536220746388744,0.04815723023319526,0.008964945652590926,0.09010553117538338,15,5,0
1hop,medium,normalized_ap,193175.0,0.020482847659347055,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.04651572391853231,0.05199148409875713,0.009031646671384777,0.09625923148347457,15,5,0
1hop,unassigned,auprc,43.0,0.06976744186046512,Delta_T_given_C_S,0.0,0.0,,,3,1,0
1hop,unassigned,auprc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm,0.06976744186046512,0.0,,,3,1,0
1hop,unassigned,auprc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.06976744186046512,0.0,,,3,1,0
1hop,unassigned,auroc,43.0,0.06976744186046512,Delta_T_given_C_S,0.0,0.0,,,3,1,0
1hop,unassigned,auroc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm,0.5,0.0,,,3,1,0
1hop,unassigned,auroc,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.5,0.0,,,3,1,0
1hop,unassigned,normalized_ap,43.0,0.06976744186046512,Delta_T_given_C_S,0.0,0.0,,,3,1,0
1hop,unassigned,normalized_ap,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm,0.0,0.0,,,3,1,0
1hop,unassigned,normalized_ap,43.0,0.06976744186046512,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.0,0.0,,,3,1,0
strict,high,auprc,307196.0,0.028381406226383916,Delta_T_given_C_S,-0.00041838362883231763,0.0026708828052179547,-0.0022901244381892246,0.001693704785058801,15,5,0
strict,high,auprc,307196.0,0.028381406226383916,coordinate_plus_frozen_sequence_fm,0.05447049340293716,0.017500730838677005,0.041791004285827146,0.0700334977535685,15,5,0
