feature_set,feature_access,temperature,validation_f1_threshold,n_train,n_validation,n_test,scope,chromosome,n,positive_fraction,threshold,auroc,auprc,accuracy,precision,recall,f1,nll,brier,ece,task,subtask,fold,seed,closure,context,balanced_accuracy,n_val,positive_prevalence,normalized_ap
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",0.5366246631306607,0.843250327038596,1916913,448790,802822,all_test_chromosomes,all,802822,0.0256046794930881,0.843250327038596,0.6297790781055173,0.0974701681132794,0.9364803156864162,0.1103857870619256,0.2097684374391905,0.1446518727251379,0.6167749915719328,0.19392948875698,0.3408822541387692,p2,h3k27ac,fold_b,42,strict,strict,0.5826724646615127,448790,0.0256046794930881,0.0737539344737457
coordinate,"reference coordinate, node length, and constant orientation",1.8483028932896568,0.5368003922218297,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.5368003922218297,0.569097458914447,0.0330445494301894,0.934559593573832,0.0391216091529802,0.0903184577697305,0.0545952036053436,0.6813624851486197,0.2440972034538565,0.4725378481683544,p2,h3k27ac,fold_c,20260806,1hop,1hop,0.5214587821403198,543321,0.0209206978765124,0.0123829106869914
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,0.8492085063053635,0.6330494775769284,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.6330494775769284,0.4909113725828656,0.0345952904918294,0.9303683237148778,0.0412942213269545,0.1048034934497816,0.0592449876572942,0.6508443820341198,0.2267583496288325,0.4432926192524369,p2,h3k27ac,fold_c,20260806,1hop,1hop,0.5264061299648015,543321,0.0209206978765124,0.013966787558126
frozen_sequence_fm,S-FM: frozen pretrained sequence-model embedding only; no graph adjacency,0.9170109589145636,0.3761579175917315,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.3761579175917315,0.5925305617301209,0.0405135483451917,0.4895028855366652,0.0281661104740307,0.6984769411012888,0.0541486735308931,0.5583311224308746,0.1825095378158233,0.3741739564799342,p2,h3k27ac,fold_c,20260806,1hop,1hop,0.5917572631797008,543321,0.0209206978765124,0.020011505121378
frozen_pangenomefm,frozen topology-pretrained node embedding; current encoder has no nucleotide input,0.7615681499930633,0.6092174165340198,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.6092174165340198,0.532469375581055,0.0275469879869798,0.8503375743666303,0.0239437083910091,0.1547555650228991,0.0414710373467669,0.6461061072910799,0.2232612398924987,0.4287852771984947,p2,h3k27ac,fold_c,20260806,1hop,1hop,0.5099780724516181,543321,0.0209206978765124,0.0067678788593486
coordinate_plus_frozen_sequence_fm,C+S-FM: coordinate and frozen sequence-model embedding,0.915926482569618,0.3573854096271062,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.3573854096271062,0.5938609881315957,0.0405539692293696,0.4611354976715167,0.0277021480644663,0.7260624134625626,0.0533680926602236,0.5568895797380994,0.1818584939617883,0.373285215528912,p2,h3k27ac,fold_c,20260806,1hop,1hop,0.5907685127456054,543321,0.0209206978765124,0.0200527897079178
coordinate_plus_frozen_pangenomefm,C+T: coordinate and frozen topology embedding; no nucleotide input,0.8110147652763119,0.565257699027905,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.565257699027905,0.532090568801968,0.0268555062703135,0.79593573831859,0.0237783468718495,0.2185536265843007,0.0428902869803315,0.6491365203681573,0.2253467453292648,0.4317237709392763,p2,h3k27ac,fold_c,20260806,1hop,1hop,0.5134133537187766,543321,0.0209206978765124,0.0060616217510976
coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,"C+S-FM+T: coordinate, frozen sequence-model, and topology embeddings",0.847228765770594,0.4929669934806292,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.4929669934806292,0.5948443547803941,0.0405515601011924,0.7418748189576416,0.0302447290153474,0.3650015976142294,0.0558607312262628,0.5538433779730341,0.1804869789428624,0.3649585634914774,p2,h3k27ac,fold_c,20260806,1hop,1hop,0.5574646700773211,543321,0.0209206978765124,0.0200503291021508
coordinate,"reference coordinate, node length, and constant orientation",1.8483028932896568,0.5368003922218297,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.5368003922218297,0.569097458914447,0.0330445494301894,0.934559593573832,0.0391216091529802,0.0903184577697305,0.0545952036053436,0.6813624851486197,0.2440972034538565,0.4725378481683544,p2,h3k27ac,fold_c,20260806,strict,strict,0.5214587821403198,543321,0.0209206978765124,0.0123829106869914
sequence_kmer,mono/di/tri-nucleotide composition; no graph adjacency,0.8492085063053635,0.6330494775769284,2176414,543321,448790,all_test_chromosomes,all,448790,0.0209206978765124,0.6330494775769284,0.4909113725828656,0.0345952904918294,0.9303683237148778,0.0412942213269545,0.1048034934497816,0.0592449876572942,0.6508443820341198,0.2267583496288325,0.4432926192524369,p2,h3k27ac,fold_c,20260806,strict,strict,0.5264061299648015,543321,0.0209206978765124,0.013966787558126
